OlinkID,epvs_1_nobs,epvs_1_beta,epvs_1_se,epvs_1_pvalue,epvs_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30803,906,0.0015109487302942223,0.030045781371155683,0.9599040617228408,0.9951187911834865,65.69933670032805,P48169,GABRA4,Neurology_II,Unique Protein
OID30804,906,0.0038546719466103596,0.029812978864815414,0.8971535304696137,0.9887405253818697,57.30109510673201,Q9NY72,SCN3B,Neurology_II,Unique Protein
OID30805,906,-0.0663060859228457,0.029632634999826102,0.025495084529384145,0.9721282119571041,47.873348659675976,Q9NQW8,CNGB3,Neurology_II,Unique Protein
OID30806,906,-0.02315350203294574,0.02953733945375379,0.43332478743618574,0.9721282119571041,45.70821794587128,Q96J84,KIRREL1,Neurology_II,Unique Protein
OID30807,906,-0.04126772360944473,0.03130243373177575,0.18772588946123578,0.9721282119571041,530.014343221649,P26441,CNTF,Neurology_II,Unique Protein
OID30808,906,-0.011169158863971051,0.028098442719431616,0.6910939078853419,0.9842338442300496,79.51436296795423,O43474,KLF4,Neurology_II,Unique Protein
OID30809,906,6.78057945171889e-4,0.029516614872236637,0.9816777248509728,0.9980286402036154,61.71539720120332,P43220,GLP1R,Neurology_II,Unique Protein
OID30810,906,-0.0303719593296916,0.030567476453620086,0.3206873987074561,0.9721282119571041,60.45903790851398,P41732,TSPAN7,Neurology_II,Unique Protein
OID30811,906,-0.04803291837810422,0.032624864470193145,0.14130094312345445,0.9721282119571041,38.73721977522654,P60880,SNAP25,Neurology_II,Unique Protein
OID30812,906,-7.40263430476379e-4,0.029792046098802195,0.9801820556058232,0.9980286402036154,46.89671412980041,P49792,RANBP2,Neurology_II,Unique Protein
OID30813,906,-0.013951269374817653,0.029360017329257814,0.6347765038654118,0.9842338442300496,48.98243912401243,Q03721,KCNC4,Neurology_II,Unique Protein
OID30814,906,-0.07647101469543058,0.029223357001305798,0.00902780494946914,0.9721282119571041,39.37108586788891,Q17R60,IMPG1,Neurology_II,Unique Protein
OID30815,906,0.033050501105702484,0.03079780198978512,0.28349867617682784,0.9721282119571041,67.90288151767915,Q14894,CRYM,Neurology_II,Unique Protein
OID30816,906,-0.031168784913741098,0.03132227224491211,0.3199597514996636,0.9721282119571041,118.25835247187442,Q96Q89,KIF20B,Neurology_II,Unique Protein
OID30817,906,0.009596083619071334,0.02988348454419909,0.7481978304152546,0.9842338442300496,85.47386748150349,O95372,LYPLA2,Neurology_II,Unique Protein
OID30818,906,0.006222067969221106,0.029069469774753838,0.8305641307811085,0.9842338442300496,62.89845817384998,Q9H461,FZD8,Neurology_II,Unique Protein
OID30819,906,-0.00469796388905271,0.029696197890587857,0.8743346200033388,0.9845864298331913,59.256307129692644,Q96P66,GPR101,Neurology_II,Unique Protein
OID30820,906,0.0043004538042741205,0.03204213796089026,0.893265096873578,0.9887405253818697,80.78263902074738,Q02641,CACNB1,Neurology_II,Unique Protein
OID30821,906,-0.01438550129452382,0.030002312050326493,0.6317158280704769,0.9842338442300496,44.24599931974127,Q8N111,CEND1,Neurology_II,Unique Protein
OID30822,906,-0.0012002817122360365,0.029414933452660927,0.9674604116545691,0.9968372620854233,72.18491903855974,Q5SXM8,DNLZ,Neurology_II,Unique Protein
OID30823,906,0.012399228446705383,0.030494203895004648,0.6843932370828962,0.9842338442300496,58.561489718144955,Q30KQ4,DEFB116,Neurology_II,Unique Protein
OID30824,906,-0.007349854284186885,0.029385934572840878,0.8025566933013152,0.9842338442300496,68.60130373436667,P08908,HTR1A,Neurology_II,Unique Protein
OID30825,906,-0.04892040271705778,0.029199530627550464,0.0942123206406967,0.9721282119571041,61.227856929959245,Q7RTW8,OTOA,Neurology_II,Unique Protein
OID30826,906,0.022081901372488028,0.03126342527568412,0.4801766729384598,0.9721282119571041,53.58594960268325,P25440,BRD2,Neurology_II,Unique Protein
OID30827,906,0.01550040451594433,0.029311485777858626,0.597065175892738,0.9760086101668336,56.877232128343614,P04234,CD3D,Neurology_II,Unique Protein
OID30828,906,0.009972521694725666,0.03114465334916688,0.7488922152169666,0.9842338442300496,46.44371130396344,Q96L15,ART5,Neurology_II,Unique Protein
OID30829,906,-0.009779553960000614,0.028342323775225164,0.7301378381205254,0.9842338442300496,59.672011425967916,Q15042,RAB3GAP1,Neurology_II,Unique Protein
OID30830,906,0.0435497346786736,0.0301278706665878,0.14867244873911745,0.9721282119571041,82.77021363106782,Q96GG9,DCUN1D1,Neurology_II,Unique Protein
OID30831,906,-0.028309021774869617,0.030445561242955346,0.35271562623814356,0.9721282119571041,46.63947727254035,Q19T08,ECSCR,Neurology_II,Unique Protein
OID30832,906,0.012221856316948755,0.030488762127619085,0.6886167925264941,0.9842338442300496,215.18120743812227,Q9UKV0,HDAC9,Neurology_II,Unique Protein
OID30833,906,0.01444951771287013,0.0313646881851852,0.6451314782216542,0.9842338442300496,84.94584552374317,Q99250,SCN2A,Neurology_II,Unique Protein
OID30834,906,-0.02439893928461727,0.027842410894037065,0.38109237146203456,0.9721282119571041,80.09359940725864,P52179,MYOM1,Neurology_II,Unique Protein
OID30835,906,0.010753295696638672,0.029092888490166575,0.7117545258537465,0.9842338442300496,53.06147111217866,P47874,OMP,Neurology_II,Unique Protein
OID30836,906,0.04091380703287135,0.030856429979391774,0.1852013441209892,0.9721282119571041,78.68722950335146,Q9BZ29,DOCK9,Neurology_II,Unique Protein
OID30837,906,0.004201402832341354,0.031143355426788914,0.8927174462581418,0.9887405253818697,67.79558318804567,Q9Y3E2,BOLA1,Neurology_II,Unique Protein
OID30838,906,-0.0027836110416448985,0.029933868158168557,0.9259309428395119,0.9928452479530055,57.46878244380619,A6NGG8,PCARE,Neurology_II,Unique Protein
OID30839,906,0.0023330906577002414,0.029512311005123474,0.937006884520333,0.9931788866106035,84.99043545193383,P07954,FH,Neurology_II,Unique Protein
OID30840,906,0.013551969228353803,0.030455925922708335,0.6564503392034193,0.9842338442300496,65.52778381182544,Q13936,CACNA1C,Neurology_II,Unique Protein
OID30841,906,0.004723698041843658,0.02975285272661039,0.8738906070826568,0.9845864298331913,94.54124971929926,Q14627,IL13RA2,Neurology_II,Unique Protein
OID30842,906,0.005893303093339472,0.03151199779569734,0.8516895757428473,0.9842338442300496,219.25111161926725,Q9UL42,PNMA2,Neurology_II,Unique Protein
OID30843,906,0.007128732992927206,0.029830847804623216,0.8111827352022587,0.9842338442300496,44.74270892434486,O95196,CSPG5,Neurology_II,Unique Protein
OID30844,906,0.01742888180212808,0.030038912032525983,0.5619205975703476,0.9739201053530979,59.05483573786255,O15382,BCAT2,Neurology_II,Unique Protein
OID30845,906,-0.03310880769438442,0.030936069047215888,0.28480615407644777,0.9721282119571041,273.12895158127844,Q5T871,LELP1,Neurology_II,Unique Protein
OID30846,906,-0.00859290859230681,0.029685761728483542,0.772295430365503,0.9842338442300496,80.5827546855334,Q687X5,STEAP4,Neurology_II,Unique Protein
OID30847,906,0.012016450728517529,0.029540574892200508,0.6842695309918725,0.9842338442300496,109.64345639245356,Q0VDD7,BRME1,Neurology_II,Unique Protein
OID30848,906,-0.011666749114048778,0.029997892021793354,0.6974296446894706,0.9842338442300496,106.90990331168575,P05549,TFAP2A,Neurology_II,Unique Protein
OID30849,906,0.0018947231413899302,0.031765380473964246,0.9524499120386669,0.9951187911834865,55.56827460567111,Q8WTQ1,DEFB104A_DEFB104B,Neurology_II,Unique Protein
OID30850,906,0.031819628110228614,0.03092577590518014,0.30380630632192795,0.9721282119571041,65.08896455490185,Q99700,ATXN2,Neurology_II,Unique Protein
OID30851,906,-0.044566419858233,0.030176078636130328,0.14006378602661712,0.9721282119571041,112.55218424966237,P23435,CBLN1,Neurology_II,Unique Protein
OID30852,906,0.01694266916522253,0.030982554169898605,0.5846227571686526,0.9739201053530979,69.96708827788576,Q86T26,TMPRSS11B,Neurology_II,Unique Protein
OID30853,906,-0.03678156829769933,0.02949402159290376,0.21269605590113275,0.9721282119571041,57.06410806143031,P52788,SMS,Neurology_II,Unique Protein
OID30854,906,-0.012496533593956527,0.03030221332900738,0.680148538298526,0.9842338442300496,54.97199071333705,P26378,ELAVL4,Neurology_II,Unique Protein
OID30855,906,-0.03904660125943666,0.029364604753426175,0.18395429408998298,0.9721282119571041,56.124960646411495,P26715,KLRC1,Neurology_II,Unique Protein
OID30856,906,-0.03575238124118651,0.030707263936709264,0.24461735941581778,0.9721282119571041,108.1851024773672,Q6QNY1,BLOC1S2,Neurology_II,Unique Protein
OID30857,906,-0.004619554797396448,0.030572464141019485,0.879929835612954,0.9848446132892659,79.78212969670058,Q9Y6U3,SCIN,Neurology_II,Unique Protein
OID30858,906,-0.0557269972228739,0.02862391775502644,0.05186658043267452,0.9721282119571041,113.2883431029346,Q96PH6,DEFB118,Neurology_II,Unique Protein
OID30859,906,-0.010666829822202793,0.029994271839100233,0.7222032464140753,0.9842338442300496,59.8956909795163,Q14129,DGCR6,Neurology_II,Unique Protein
OID30860,906,0.004086809554162578,0.02843293423743186,0.8857424049182322,0.988554810834667,64.22516858549454,Q8IWB1,ITPRIP,Neurology_II,Unique Protein
OID30861,906,0.009575796679493565,0.028771059104086994,0.7393434014700171,0.9842338442300496,37.83754379296524,Q99856,ARID3A,Neurology_II,Unique Protein
OID30862,906,-0.020212866927094664,0.03040759833024226,0.5063958633700166,0.9721282119571041,52.3699422533027,Q8IVU1,IGDCC3,Neurology_II,Unique Protein
OID30863,906,-0.01365191675055985,0.031103867232234288,0.6608311255005958,0.9842338442300496,58.207576437403766,Q9UJC5,SH3BGRL2,Neurology_II,Unique Protein
OID30864,906,5.719121334468006e-4,0.03036278016457389,0.984976212039012,0.9980286402036154,81.53830713291526,Q6P5Q4,LMOD2,Neurology_II,Unique Protein
OID30865,906,-0.010826003856220128,0.030143270348279672,0.7195673494873209,0.9842338442300496,104.96173186545734,P05787,KRT8,Neurology_II,Unique Protein
OID30866,660,0.04696736560559638,0.0362483801933976,0.19554347494069835,0.9721282119571041,35.042440001126046,P28222,HTR1B,Neurology_II,Unique Protein
OID30867,906,-0.025994084018403328,0.03060191717992625,0.395873644311596,0.9721282119571041,387.22079337021995,Q9Y3B9,RRP15,Neurology_II,Unique Protein
OID30868,906,-0.06694744849725326,0.031996544200692784,0.0366930456022903,0.9721282119571041,83.99495534283152,Q9H492,MAP1LC3A,Neurology_II,Unique Protein
OID30869,906,-0.06039365656437206,0.0314170498142969,0.05488610780318403,0.9721282119571041,121.54647536904235,Q99653,CHP1,Neurology_II,Unique Protein
OID30870,906,-0.02104839549030797,0.031491035389460506,0.5040568887615707,0.9721282119571041,35.51752475388537,Q6QEF8,CORO6,Neurology_II,Unique Protein
OID30871,906,-0.016026732439188045,0.02874846512790559,0.5773395866342117,0.9739201053530979,57.99225283743207,Q12774,ARHGEF5,Neurology_II,Unique Protein
OID30872,906,0.017173202860202755,0.032196996154114636,0.5939051456733657,0.9760086101668336,78.27257133559321,O43396,TXNL1,Neurology_II,Unique Protein
OID30873,906,-0.004829755810125461,0.028123888185738192,0.8636879269415249,0.9842338442300496,279.2792667544382,O14503,BHLHE40,Neurology_II,Unique Protein
OID30874,906,0.005614525287960595,0.030187906812874473,0.8524984313413525,0.9842338442300496,553.2491978974983,P10523,SAG,Neurology_II,Unique Protein
OID30875,906,0.010968889843039257,0.029128211978170705,0.7065814328361673,0.9842338442300496,106.58219388686199,P55283,CDH4,Neurology_II,Unique Protein
OID30876,906,0.04106482035217103,0.02988417608261049,0.16974841978481822,0.9721282119571041,47.03433759083065,O15020,SPTBN2,Neurology_II,Unique Protein
OID30877,906,-0.021132046490327207,0.031130277794221933,0.49742549906413414,0.9721282119571041,170.27498288421617,Q8WXG9,ADGRV1,Neurology_II,Unique Protein
OID30878,906,0.03314902100988796,0.029588838035947175,0.26288057473926507,0.9721282119571041,51.73028326867508,Q8NFZ4,NLGN2,Neurology_II,Unique Protein
OID30879,906,0.01120716733042817,0.03136067175068366,0.7209047100363142,0.9842338442300496,891.4157715420506,O15350,TP73,Neurology_II,Unique Protein
OID30880,906,-0.01812443935174135,0.03033486050033997,0.5503405226070022,0.9739201053530979,54.63963104721734,O15083,ERC2,Neurology_II,Unique Protein
OID30881,906,0.0036286045878537627,0.030899411646305133,0.906543734272031,0.9920731318896093,73.66913971752868,Q86WK6,AMIGO1,Neurology_II,Unique Protein
OID30882,906,0.012527178102683553,0.031771009502110634,0.6934575980219212,0.9842338442300496,75.9581197324847,Q86UW9,DTX2,Neurology_II,Unique Protein
OID30883,906,-0.01993407148270811,0.02998483161379593,0.5063482976577455,0.9721282119571041,70.1961259546902,Q8N8R5,C2orf69,Neurology_II,Unique Protein
OID30884,906,0.016118818570127716,0.031117317773959315,0.6045866597434806,0.9779478314509055,91.930309476047,P0C7M8,CLEC2L,Neurology_II,Unique Protein
OID30885,906,-0.02528209973489798,0.031675862355106575,0.4249973767457351,0.9721282119571041,116.90026684349233,Q6P9F5,TRIM40,Neurology_II,Unique Protein
OID30886,906,-0.022265460945341962,0.029548988229591185,0.4513438575015314,0.9721282119571041,100.85541894144161,Q9HCM4,EPB41L5,Neurology_II,Unique Protein
OID30887,906,-0.00623668899160656,0.031133598863493293,0.8412761819955181,0.9842338442300496,65.25012244784885,Q9Y285,FARSA,Neurology_II,Unique Protein
OID30888,906,0.0029245386762521055,0.03248511388901235,0.9282860966833943,0.9931788866106035,104.62540284945909,Q2M3V2,SOWAHA,Neurology_II,Unique Protein
OID30889,906,-0.06112474159516013,0.029580695112230774,0.039083745960492355,0.9721282119571041,79.78492144114821,Q8IY33,MICALL2,Neurology_II,Unique Protein
OID30890,906,-0.03453585721687364,0.03171300792662174,0.27644489317192533,0.9721282119571041,40.31534845717505,Q9NZA1,CLIC5,Neurology_II,Unique Protein
OID30891,906,-0.022320238036377855,0.030809729642512895,0.46897840882102715,0.9721282119571041,78.0132201819609,Q9BV20,MRI1,Neurology_II,Unique Protein
OID30892,906,-0.00989978961537008,0.030266586426523374,0.7436798641906526,0.9842338442300496,58.97072599380676,Q9UHL0,DDX25,Neurology_II,Unique Protein
OID30893,906,-0.01490031116669387,0.03030403338279431,0.6230576118155766,0.9842338442300496,86.558209640075,Q93015,NAA80,Neurology_II,Unique Protein
OID30894,906,0.013534641585843197,0.03163859769385194,0.6689088773330605,0.9842338442300496,43.504045649630726,Q9P2M7,CGN,Neurology_II,Unique Protein
OID30895,906,0.07815572023081166,0.031011244704777875,0.011902443373061466,0.9721282119571041,55.10324679142907,Q9ULH4,LRFN2,Neurology_II,Unique Protein
OID30896,906,-0.022685488083322696,0.02977527351390351,0.4463285470608436,0.9721282119571041,54.348627585733745,Q16520,BATF,Neurology_II,Unique Protein
OID30897,906,0.008777191973278184,0.031522384078165856,0.7807372416059535,0.9842338442300496,161.95497724369946,Q53GD3,SLC44A4,Neurology_II,Unique Protein
OID30898,906,0.026351925416156927,0.02958901572601621,0.37338678525429025,0.9721282119571041,41.84722833472834,Q6ZUT3,FRMD7,Neurology_II,Unique Protein
OID30899,660,0.0031680132973045303,0.03597540661457687,0.9298561582689285,0.9931788866106035,40.91285580988205,Q12809,KCNH2,Neurology_II,Unique Protein
OID30900,906,0.04400295970632639,0.03093833999253035,0.15529753632248341,0.9721282119571041,54.22225909570053,Q8N2Q7,NLGN1,Neurology_II,Unique Protein
OID30901,906,-0.01736391657479247,0.02927794549466852,0.5532847893123124,0.9739201053530979,44.32663560008715,Q9Y4C0,NRXN3,Neurology_II,Unique Protein
OID30902,906,0.021575204793066106,0.03297829114157114,0.5131371707000283,0.9721282119571041,38.669032765055555,O75718,CRTAP,Neurology_II,Unique Protein
OID30903,906,-0.010370483848528773,0.03204341315970209,0.7462881591253259,0.9842338442300496,156.96961802849515,Q9NY46,SCN3A,Neurology_II,Unique Protein
OID30904,906,0.018641096700229853,0.02862781509948784,0.5151165562010911,0.9721282119571041,61.66523517735586,Q96G03,PGM2,Neurology_II,Unique Protein
OID30905,906,0.029926711350723924,0.03144868770556737,0.3415574318385005,0.9721282119571041,524.3600451123706,P48436,SOX9,Neurology_II,Unique Protein
OID30906,906,-0.006827657548791384,0.03361303047810349,0.8390837737254264,0.9842338442300496,127.44965540771784,Q9HBL6,LRTM1,Neurology_II,Unique Protein
OID30907,906,0.018678638192078656,0.03256258660239415,0.5663688978706625,0.9739201053530979,56.211085220272636,Q9P2M1,LRP2BP,Neurology_II,Unique Protein
OID30908,906,-0.056375152639469996,0.0297356513779677,0.05830177389817191,0.9721282119571041,106.74969175371692,Q10571,MN1,Neurology_II,Unique Protein
OID30909,906,0.007442093780386881,0.03160105525741981,0.8138740507156307,0.9842338442300496,60.20681997835605,P61366,OSTN,Neurology_II,Unique Protein
OID30910,906,-0.0012492497962337922,0.03029199963330639,0.9671136636889319,0.9968372620854233,50.311776722149546,P48775,TDO2,Neurology_II,Unique Protein
OID30911,906,-0.03717845960226867,0.03226027309433932,0.249446028566005,0.9721282119571041,67.85527733856944,Q9C0A0,CNTNAP4,Neurology_II,Unique Protein
OID30912,906,-0.04208163405210951,0.031086587534918633,0.176180583501629,0.9721282119571041,94.19508466400335,Q9NUG6,PDRG1,Neurology_II,Unique Protein
OID30913,906,0.04447258325939198,0.03176343164804833,0.1618281585792204,0.9721282119571041,53.78484143393655,P09455,RBP1,Neurology_II,Unique Protein
OID30914,906,-0.008257740829968746,0.029565243991171344,0.780075499277871,0.9842338442300496,45.33552455220375,Q86UP6,CUZD1,Neurology_II,Unique Protein
OID30915,906,0.0022634386014686743,0.032573054011324695,0.9446168272652384,0.9931788866106035,83.338276095049,Q9ULU8,CADPS,Neurology_II,Unique Protein
OID30916,906,-0.018086182439446007,0.033084324536814286,0.5847437918724955,0.9739201053530979,67.8067037840852,Q9NPB3,CABP2,Neurology_II,Unique Protein
OID30917,906,0.04549355515147247,0.03265432320854895,0.16391328410335168,0.9721282119571041,52.23929330539085,Q96A32,MYLPF,Neurology_II,Unique Protein
OID30918,906,0.02259751608776953,0.030863090272090634,0.4642490284034717,0.9721282119571041,35.87643699700166,Q16401,PSMD5,Neurology_II,Unique Protein
OID30919,906,0.032117137642377676,0.03191868993583456,0.3145860872183254,0.9721282119571041,72.86876053673177,P20823,HNF1A,Neurology_II,Unique Protein
OID30920,906,0.025148358676947296,0.031107797887079246,0.4190625344873269,0.9721282119571041,59.992332870911646,P63211,GNGT1,Neurology_II,Unique Protein
OID30921,906,-0.05031661303374774,0.03217084232918586,0.11816472091654084,0.9721282119571041,77.59841465146306,O15234,CASC3,Neurology_II,Unique Protein
OID30922,906,0.027784305685014853,0.03133999215185898,0.3755648876760197,0.9721282119571041,54.10134771540515,Q6UWJ8,CD164L2,Neurology_II,Unique Protein
OID30923,906,-0.007320207016881968,0.028894228290526926,0.8000604972871581,0.9842338442300496,57.03401583733611,Q16650,TBR1,Neurology_II,Unique Protein
OID30924,906,0.025788217014048556,0.032840869582066445,0.43251851946809883,0.9721282119571041,65.03982804034906,Q5VT99,LRRC38,Neurology_II,Unique Protein
OID30925,906,-0.046937302833275484,0.0313092859626883,0.1341914466574922,0.9721282119571041,43.78103472225691,P63172,DYNLT1,Neurology_II,Unique Protein
OID30926,906,0.0014694102844798954,0.03188828720787754,0.963256932046781,0.9968372620854233,925.8382600284824,P43007,SLC1A4,Neurology_II,Unique Protein
OID30927,906,0.03308906328704599,0.032854084293386404,0.3141369228402945,0.9721282119571041,68.85380811186491,Q14184,DOC2B,Neurology_II,Unique Protein
OID30928,906,-0.03547284037660513,0.030444862393090553,0.24427211041452349,0.9721282119571041,52.36066296390237,P0DKB5,TPBGL,Neurology_II,Unique Protein
OID30929,906,-0.019463914898484258,0.033044572792612005,0.5559981571242525,0.9739201053530979,100.58307622128169,P54105,CLNS1A,Neurology_II,Unique Protein
OID30930,906,-0.020765974710107334,0.02916431535246274,0.4766315777249308,0.9721282119571041,67.89709846979541,P11229,CHRM1,Neurology_II,Unique Protein
OID30931,906,0.013877116701914922,0.031361806356341636,0.6582466826335334,0.9842338442300496,104.90522206346131,Q9ULW2,FZD10,Neurology_II,Unique Protein
OID30932,906,0.0038052010183273885,0.03080282059217926,0.9017121636180648,0.9906915137591721,93.22902466384048,Q0P6D2,DIPK1C,Neurology_II,Unique Protein
OID30933,906,-0.01623126870628924,0.02911391014809249,0.5773206500511303,0.9739201053530979,62.393714846042926,O75121,MFAP3L,Neurology_II,Unique Protein
OID30934,906,-0.0267680741803202,0.029786149981232822,0.36907012593570354,0.9721282119571041,70.48244609974017,P61266,STX1B,Neurology_II,Unique Protein
OID30935,906,-0.038673275039039785,0.03165489312006151,0.22214053766123393,0.9721282119571041,44.38437783682206,Q68J44,DUSP29,Neurology_II,Unique Protein
OID30936,906,-0.040933299422560056,0.03128980502749315,0.19114540202265964,0.9721282119571041,68.35443088150221,P14649,MYL6B,Neurology_II,Unique Protein
OID30937,906,0.008840508755149723,0.030822279181725754,0.7743157278888978,0.9842338442300496,61.70680471275366,B6A8C7,TARM1,Neurology_II,Unique Protein
OID30938,906,-0.050573813480316886,0.02999041590019737,0.09208422370566348,0.9721282119571041,227.6745480715856,O15212,PFDN6,Neurology_II,Unique Protein
OID30939,906,0.03372427691444532,0.029973705513246133,0.2608395365128606,0.9721282119571041,65.22293740365774,Q96KJ4,MSLNL,Neurology_II,Unique Protein
OID30940,906,-0.025712661147773003,0.030929322317741696,0.4060080420356351,0.9721282119571041,62.53359234785363,Q8N6Q1,TMCO5A,Neurology_II,Unique Protein
OID30941,906,0.005608320959233354,0.03371279409678137,0.8679149038410612,0.9845864298331913,204.92574067642812,Q9UGI9,PRKAG3,Neurology_II,Unique Protein
OID30942,906,0.011235435510243297,0.0310811186273254,0.7178213390424029,0.9842338442300496,115.55824623727457,Q9UNY4,TTF2,Neurology_II,Unique Protein
OID30943,906,0.026355360034534106,0.028481584656072565,0.35503748453169237,0.9721282119571041,917.9387081442767,P54277,PMS1,Neurology_II,Unique Protein
OID30944,906,-0.020861881480704822,0.02937391406096283,0.4777560798694094,0.9721282119571041,62.120788680471904,Q86TM3,DDX53,Neurology_II,Unique Protein
OID30945,906,0.0092861646564225,0.02909265401863557,0.7496556678396062,0.9842338442300496,82.51787392595413,Q8TC05,MDM1,Neurology_II,Unique Protein
OID30946,906,-0.06117736505765209,0.03017796658303526,0.042939254835788816,0.9721282119571041,85.19563016093478,Q9BX10,GTPBP2,Neurology_II,Unique Protein
OID30947,906,0.005481211051595337,0.029212818220505875,0.8512094486958541,0.9842338442300496,54.51960925303556,P50897,PPT1,Neurology_II,Unique Protein
OID30948,906,-0.0058211401330833,0.029748058230661702,0.8449045030852675,0.9842338442300496,135.3778878952132,O60939,SCN2B,Neurology_II,Unique Protein
OID30949,906,-0.020969406717552975,0.030275790225940485,0.4887341283098351,0.9721282119571041,70.38514524069339,P63010,AP2B1,Neurology_II,Unique Protein
OID30950,906,-0.012831632140204415,0.029065281636895833,0.6589760771952686,0.9842338442300496,67.54114631744983,Q7Z3D4,LYSMD3,Neurology_II,Unique Protein
OID30951,906,0.0048952042414810975,0.03140631834077445,0.8761735123556731,0.9845864298331913,38.87858339347568,P09683,SCT,Neurology_II,Unique Protein
OID30952,906,-0.06104328430035431,0.03047322067135027,0.045462708364592666,0.9721282119571041,59.075469110972264,P49069,CAMLG,Neurology_II,Unique Protein
OID30953,906,-0.03474606620795099,0.029980670903196362,0.2467896196616839,0.9721282119571041,33.38386740636111,P43146,DCC,Neurology_II,Unique Protein
OID30954,906,-0.03969245398178722,0.03167413952617188,0.21048203334520724,0.9721282119571041,76.55011653850809,P52799,EFNB2,Neurology_II,Unique Protein
OID30955,906,-0.019601810053231274,0.03222704970329349,0.5431837678585054,0.9739201053530979,96.41475892139914,O60218,AKR1B10,Neurology_II,Unique Protein
OID30956,906,-0.013608076753634143,0.030422165528498347,0.6547621763958377,0.9842338442300496,91.06179755047016,Q96BJ3,AIDA,Neurology_II,Unique Protein
OID30957,906,0.009515353235591991,0.03191257563609579,0.7656438696379348,0.9842338442300496,40.00770541077146,O14967,CLGN,Neurology_II,Unique Protein
OID30958,906,0.041007224048431226,0.031409557958794465,0.19203976658341845,0.9721282119571041,42.71300808077909,P60763,RAC3,Neurology_II,Unique Protein
OID30959,906,0.04492865761318082,0.03154313093415983,0.15469585851833262,0.9721282119571041,88.45181677155266,Q92834,RPGR,Neurology_II,Unique Protein
OID30960,906,0.003977118352990682,0.028731129730985464,0.8899357076848233,0.9887405253818697,54.36979286326553,P98164,LRP2,Neurology_II,Unique Protein
OID30961,906,0.009163376956409128,0.03152133437709184,0.7713458461496021,0.9842338442300496,159.99440437538536,P10301,RRAS,Neurology_II,Unique Protein
OID30962,906,-0.017148664409161934,0.02906393928220619,0.5553195756198076,0.9739201053530979,60.12468255350476,Q8IY31,IFT20,Neurology_II,Unique Protein
OID30963,906,-0.04343714981587303,0.031048385091624785,0.16215891197116192,0.9721282119571041,113.75229354125298,P01270,PTH,Neurology_II,Unique Protein
OID30964,906,-0.03498533912426225,0.030108329487667434,0.2455560155556108,0.9721282119571041,82.66218863012736,P10746,UROS,Neurology_II,Unique Protein
OID30965,906,-0.007610760347267913,0.030714211557969995,0.8043522081899639,0.9842338442300496,79.65911737402831,Q7L0J3,SV2A,Neurology_II,Unique Protein
OID30966,906,-0.0012980891456683536,0.028723200958967847,0.9639636264856715,0.9968372620854233,254.43136597544074,P04062,GBA,Neurology_II,Unique Protein
OID30967,906,-0.029343085087856404,0.029664849953319045,0.32285848479583845,0.9721282119571041,49.410447604085974,P20916,MAG,Neurology_II,Unique Protein
OID30968,906,0.001266921880978441,0.03109403024218672,0.9675084887226638,0.9968372620854233,58.68634626677084,Q53EL9,SEZ6,Neurology_II,Unique Protein
OID30969,906,0.06905635405966865,0.03146725253179492,0.028455330193352425,0.9721282119571041,47.385599654165325,Q2UY09,COL28A1,Neurology_II,Unique Protein
OID30970,906,0.0015175678476647548,0.030424674105855514,0.9602296600924045,0.9951187911834865,49.7682245226801,O14578,CIT,Neurology_II,Unique Protein
OID30971,906,-0.0083672511327341,0.044566061681495774,0.8511161439784116,0.9842338442300496,60.72639299564852,Q9BY14,TEX101,Neurology_II,Unique Protein
OID30972,906,-0.047714797419068214,0.030036886831178507,0.11252144213193613,0.9721282119571041,80.12542535334501,P24386,CHM,Neurology_II,Unique Protein
OID30973,906,-0.003280240106011538,0.032255832487505444,0.9190222192517506,0.9924395270986709,64.86248954890671,Q8IWP9,CCDC28A,Neurology_II,Unique Protein
OID30974,906,-0.004614099378670423,0.030633359578382386,0.8803071601983289,0.9848446132892659,123.69115386372759,P35556,FBN2,Neurology_II,Unique Protein
OID30975,906,-0.07015158039639688,0.030503122744723558,0.021690582432196254,0.9721282119571041,84.54303083015299,Q15735,INPP5J,Neurology_II,Unique Protein
OID30976,906,-0.047406763721522104,0.032069417998958856,0.13969545296207755,0.9721282119571041,40.22050828411355,Q15398,DLGAP5,Neurology_II,Unique Protein
OID30977,906,-0.006088765142105021,0.029516748826793834,0.8366183171577701,0.9842338442300496,40.34752846239291,Q13002,GRIK2,Neurology_II,Unique Protein
OID30978,906,-0.031260428617867035,0.029646817577974726,0.2919748767144592,0.9721282119571041,51.06356840325789,Q9BX66,SORBS1,Neurology_II,Unique Protein
OID30979,906,0.006785504181245076,0.029805250769597003,0.8199620911288373,0.9842338442300496,41.29457192257164,Q07617,SPAG1,Neurology_II,Unique Protein
OID30980,906,-0.014280322805098585,0.028809379344122116,0.6202410665923952,0.9842338442300496,47.44762527663121,Q8WWM7,ATXN2L,Neurology_II,Unique Protein
OID30981,906,-0.01566658993077695,0.028194254000651224,0.5785796031557088,0.9739201053530979,115.54783104711288,P48431,SOX2,Neurology_II,Unique Protein
OID30982,906,-0.037081709563884666,0.03091668170455957,0.23069042611974247,0.9721282119571041,47.4389453276056,Q9BZJ3,TPSD1,Neurology_II,Unique Protein
