OlinkID,epvs_thalamus_1_nobs,epvs_thalamus_1_beta,epvs_thalamus_1_se,epvs_thalamus_1_pvalue,epvs_thalamus_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID20309,906,0.08389755750885576,0.031294052506861916,0.007478254439270119,0.6264979387403682,66.25896415393858,P20160,AZU1,Cardiometabolic,Unique Protein
OID20310,906,0.005926457598392854,0.03459434431070739,0.8640169395193781,0.999828192354927,54.354536744400214,P10586,PTPRF,Cardiometabolic,Unique Protein
OID20311,906,-0.04984481374428096,0.03346093719703219,0.13667510041141176,0.999828192354927,55.05772187134104,P46531,NOTCH1,Cardiometabolic,Unique Protein
OID20312,906,0.07161475638852179,0.033534679474429285,0.03299092386053981,0.8313144003823953,57.47092284570946,Q13231,CHIT1,Cardiometabolic,Unique Protein
OID20313,906,0.0036480808820411165,0.03306457107667135,0.9121711073965724,0.999828192354927,61.14299012780048,P04085,PDGFA,Cardiometabolic,Unique Protein
OID20314,906,0.07565349406740556,0.03198773555022692,0.018241353404768113,0.7109263466951626,58.15499355853627,P13686,ACP5,Cardiometabolic,Unique Protein
OID20315,906,0.02355858399190811,0.034717043289078625,0.49757627578007635,0.999828192354927,58.5830668122483,P05107,ITGB2,Cardiometabolic,Unique Protein
OID20316,906,-0.008783716430780344,0.034705092600261965,0.8002529560751329,0.999828192354927,62.522675538325636,P25445,FAS,Cardiometabolic,Unique Protein
OID20317,906,0.015111191846369491,0.03332225265698652,0.650309756849836,0.999828192354927,54.36778141647737,O15031,PLXNB2,Cardiometabolic,Unique Protein
OID20318,906,0.027616779036966785,0.03411203014271449,0.41839336977989494,0.999828192354927,68.35188804377653,Q14393,GAS6,Cardiometabolic,Unique Protein
OID20319,906,0.05377315564005909,0.034503335357350555,0.1194746896183662,0.999828192354927,46.960190647701964,P00533,EGFR,Cardiometabolic,Unique Protein
OID20320,906,0.08240369865884709,0.034409838780124456,0.016838039619582187,0.7031084258291248,53.503428456765626,Q16769,QPCT,Cardiometabolic,Unique Protein
OID20321,906,0.008951056405452667,0.03302401946022986,0.7864182768815698,0.999828192354927,51.318399931153735,O00584,RNASET2,Cardiometabolic,Unique Protein
OID20322,906,0.0220328090267479,0.03411385843892345,0.5185370251189902,0.999828192354927,73.28720036814693,P10451,SPP1,Cardiometabolic,Unique Protein
OID20323,906,0.07166947552090583,0.03369409662950637,0.03369116039300367,0.8417030925534165,52.5384077655066,Q8NHL6,LILRB1,Cardiometabolic,Unique Protein
OID20324,906,7.647949893874674e-4,0.03365588173043985,0.9818755897458835,0.999828192354927,64.60977601650548,O75023,LILRB5,Cardiometabolic,Unique Protein
OID20325,906,-0.036685685973908005,0.03734470996301852,0.32619477274458375,0.999828192354927,65.43565410074802,P18065,IGFBP2,Cardiometabolic,Unique Protein
OID20326,906,-0.04941409742806378,0.034003741340858255,0.1465242536537468,0.999828192354927,50.54148190990807,P19957,PI3,Cardiometabolic,Unique Protein
OID20327,906,-0.005863075515822709,0.03321557341231163,0.859929119998226,0.999828192354927,51.155031691293814,Q9HD89,RETN,Cardiometabolic,Unique Protein
OID20328,906,-0.004174553168576717,0.03297902770125005,0.8992999837440365,0.999828192354927,64.539383231183,Q16663,CCL15,Cardiometabolic,Unique Protein
OID20329,906,0.043631347253639804,0.03225546566142161,0.17650352216139625,0.999828192354927,47.955131565434385,P24158,PRTN3,Cardiometabolic,Unique Protein
OID20330,906,0.025953335487397332,0.03442376253955841,0.4510880432674431,0.999828192354927,26.051730305781252,Q12884,FAP,Cardiometabolic,Unique Protein
OID20331,906,-0.008501128794434246,0.032462959393197655,0.7934814009013509,0.999828192354927,77.66856404895611,P23284,PPIB,Cardiometabolic,Unique Protein
OID20332,906,-0.027838906045836647,0.03605877639737262,0.44029562670518874,0.999828192354927,61.94441550277775,P39060,COL18A1,Cardiometabolic,Unique Protein
OID20333,906,0.026450092914981873,0.032841091353092516,0.42080761166452496,0.999828192354927,50.4813852450681,P04746,AMY2A,Cardiometabolic,Unique Protein
OID20334,906,-0.019345887717585126,0.03368655510914084,0.5659169523761078,0.999828192354927,63.510977077472255,O15467,CCL16,Cardiometabolic,Unique Protein
OID20335,906,0.06900407285351721,0.03271161675788626,0.03518490042406089,0.8429956060617212,55.27227903602584,P02452,COL1A1,Cardiometabolic,Unique Protein
OID20336,906,0.022622409332408114,0.03283252945600168,0.4909888005156131,0.999828192354927,45.95241713054071,Q13867,BLMH,Cardiometabolic,Unique Protein
OID20337,906,0.022355555349654235,0.03447335287227764,0.5168377885123221,0.999828192354927,49.99776223142749,P42785,PRCP,Cardiometabolic,Unique Protein
OID20338,660,0.06424255435927384,0.038443868311990884,0.09519743438137536,0.999828192354927,13.30738900879499,O75594,PGLYRP1,Cardiometabolic,Unique Protein
OID20339,906,-0.01232545269333303,0.036300593315572116,0.7342846719658418,0.999828192354927,50.48543454875715,P13987,CD59,Cardiometabolic,Unique Protein
OID20340,906,0.03506273282737026,0.03289036543422111,0.2866926738938998,0.999828192354927,54.55911966917141,P19961,AMY2B,Cardiometabolic,Unique Protein
OID20341,906,0.05617392977392035,0.03318187800480855,0.09082495933669395,0.999828192354927,70.21073244009823,P20062,TCN2,Cardiometabolic,Unique Protein
OID20342,906,-0.011241402711874439,0.03583741290076823,0.7538397246317823,0.999828192354927,57.901703649533786,P05121,SERPINE1,Cardiometabolic,Unique Protein
OID20343,906,-0.025136606926848635,0.034337361088059355,0.4643331138168625,0.999828192354927,39.84270007512773,P43121,MCAM,Cardiometabolic,Unique Protein
OID20344,906,-9.501951752291706e-4,0.03666168148787578,0.9793286420861291,0.999828192354927,50.15061220331337,P59665,DEFA1_DEFA1B,Cardiometabolic,Unique Protein
OID20345,906,-0.001561440396331432,0.034134803865100635,0.9635251400673343,0.999828192354927,29.967948118146516,Q6EMK4,VASN,Cardiometabolic,Unique Protein
OID20346,906,-0.023360831859402166,0.04090648518602322,0.5680912870840134,0.999828192354927,36.29878057058878,Q13508,ART3,Cardiometabolic,Unique Protein
OID20347,906,8.399829427171589e-5,0.032247819960584054,0.9979222807879538,0.999828192354927,45.270504311574086,Q96KN2,CNDP1,Cardiometabolic,Unique Protein
OID20348,906,-0.006522719341654088,0.03525458896239924,0.8532576719751399,0.999828192354927,29.080431143574604,O95998,IL18BP,Cardiometabolic,Unique Protein
OID20349,906,0.022711069540664753,0.03506682893646161,0.5173788116779056,0.999828192354927,36.645658772353045,P00740,F9,Cardiometabolic,Unique Protein
OID20350,906,0.011869271931322516,0.032856096060288144,0.717998721001482,0.999828192354927,30.69703738419951,P15144,ANPEP,Cardiometabolic,Unique Protein
OID20351,906,-0.007764133058319199,0.033450210830184186,0.8165061922698233,0.999828192354927,34.662133311979986,A1L4H1,SSC5D,Cardiometabolic,Unique Protein
OID20352,906,6.963334592682352e-4,0.0335685525023971,0.9834548499743202,0.999828192354927,41.71926738077159,Q06033,ITIH3,Cardiometabolic,Unique Protein
OID20353,906,-0.011697034472279754,0.033724973480314106,0.7287970852369506,0.999828192354927,40.631678968541586,P12830,CDH1,Cardiometabolic,Unique Protein
OID20354,906,0.03978731437056323,0.03452650318096992,0.2494805001340405,0.999828192354927,35.678213277784025,P13591,NCAM1,Cardiometabolic,Unique Protein
OID20355,906,0.005682544866824103,0.03550803791764644,0.8728897078535489,0.999828192354927,49.7620321909512,P18428,LBP,Cardiometabolic,Unique Protein
OID20356,906,-0.038469671494486324,0.0339396057447198,0.2573224230421093,0.999828192354927,24.408104909210817,Q99650,OSMR,Cardiometabolic,Unique Protein
OID20357,906,-0.05578788212761075,0.03340681287109514,0.0952822377390774,0.999828192354927,32.40587704700907,Q12794,HYAL1,Cardiometabolic,Unique Protein
OID20358,906,-0.007077879317966946,0.03456948215792126,0.8378196055559082,0.999828192354927,35.78363004417124,P07339,CTSD,Cardiometabolic,Unique Protein
OID20359,906,0.0028846189247226594,0.033579022332607934,0.9315610813310555,0.999828192354927,39.3558003703612,P24821,TNC,Cardiometabolic,Unique Protein
OID20360,906,0.034455992933648816,0.03356051775518018,0.30485088351612305,0.999828192354927,33.66007726759963,Q86VB7,CD163,Cardiometabolic,Unique Protein
OID20361,906,-0.008169128665678099,0.03561104157213635,0.8186120664447988,0.999828192354927,44.63062120179963,Q14515,SPARCL1,Cardiometabolic,Unique Protein
OID20362,906,0.0062498926371723895,0.03567499660846216,0.8609706801756352,0.999828192354927,34.78252431462506,P14543,NID1,Cardiometabolic,Unique Protein
OID20363,906,0.04548166200822715,0.033230943504785025,0.17145517117808784,0.999828192354927,31.140465604221053,P30530,AXL,Cardiometabolic,Unique Protein
OID20364,906,-0.013836693255785178,0.032457817246484263,0.6699947070783946,0.999828192354927,34.32398286107808,P07478,PRSS2,Cardiometabolic,Unique Protein
OID20365,906,-0.00845063442383247,0.03556480075550297,0.812236861413251,0.999828192354927,32.65462187429551,Q9UBR2,CTSZ,Cardiometabolic,Unique Protein
OID20366,906,0.02203239419942477,0.03272751929026388,0.5009915802154841,0.999828192354927,34.51868440881384,O00533,CHL1,Cardiometabolic,Unique Protein
OID20367,906,0.04101555239115141,0.032410475986648715,0.2060245417850571,0.999828192354927,55.95594842249654,Q9BXJ1,C1QTNF1,Cardiometabolic,Unique Protein
OID20368,906,0.019715913486555877,0.03448977107851671,0.5677076550907617,0.999828192354927,33.91079502527237,P35443,THBS4,Cardiometabolic,Unique Protein
OID20369,906,-0.011887253636261823,0.0338444035038685,0.7254976406157458,0.999828192354927,31.720055138316162,P02786,TFRC,Cardiometabolic,Unique Protein
OID20370,906,0.07781543191390651,0.03614829802425441,0.03161448444215639,0.8106064738984485,32.635609319972524,P10721,KIT,Cardiometabolic,Unique Protein
OID20371,906,-0.027516548541440294,0.03684910379873519,0.4554215485250217,0.999828192354927,53.56674999256291,Q07654,TFF3,Cardiometabolic,Unique Protein
OID20372,906,-0.04666958382585805,0.03576776434984445,0.19230237524761462,0.999828192354927,38.54603826135812,P08709,F7,Cardiometabolic,Unique Protein
OID20373,906,0.0260940112468339,0.03422102044612631,0.44595662882114273,0.999828192354927,46.190231905026764,Q99969,RARRES2,Cardiometabolic,Unique Protein
OID20374,906,-0.03016730031390093,0.033326816542210154,0.3656082062569571,0.999828192354927,40.61679815301629,O95445,APOM,Cardiometabolic,Unique Protein
OID20375,906,0.024906727509239453,0.033795213935294874,0.46132411009569907,0.999828192354927,31.410340415829218,Q96H15,TIMD4,Cardiometabolic,Unique Protein
OID20376,906,-0.005515376898353563,0.03240190771378287,0.8648779117692998,0.999828192354927,30.949833029568897,P05556,ITGB1,Cardiometabolic,Unique Protein
OID20377,906,-0.04662972305924728,0.03957212301757042,0.23897508143023954,0.999828192354927,34.534450114113355,P08174,CD55,Cardiometabolic,Unique Protein
OID20378,906,0.006638326045266204,0.033363394458859406,0.8423316962810588,0.999828192354927,55.118220702148655,P08571,CD14,Cardiometabolic,Unique Protein
OID20379,906,-0.030260665174875752,0.03324537265446246,0.36295362677527776,0.999828192354927,38.45401244975626,P16109,SELP,Cardiometabolic,Unique Protein
OID20380,906,-0.038902886199164995,0.034790351254360946,0.26378149313008864,0.999828192354927,35.151252354540496,P15529,CD46,Cardiometabolic,Unique Protein
OID20381,906,0.009639088736106296,0.03242920951754402,0.7663571061410013,0.999828192354927,32.68356122440878,P07359,GP1BA,Cardiometabolic,Unique Protein
OID20382,906,0.03367610208919282,0.03333769962458567,0.3126994816200383,0.999828192354927,32.23146460694246,Q15485,FCN2,Cardiometabolic,Unique Protein
OID20383,906,-0.04359031142666726,0.039289742754879876,0.2675344597776558,0.999828192354927,32.17056496508424,P98160,HSPG2,Cardiometabolic,Unique Protein
OID20384,906,-0.02376449407522232,0.033165494434006036,0.47384554506332255,0.999828192354927,40.264165708028564,Q15113,PCOLCE,Cardiometabolic,Unique Protein
OID20385,906,-0.007890968990134488,0.03493812536016371,0.8213659888155354,0.999828192354927,33.70199203756176,P08887,IL6R,Cardiometabolic,Unique Protein
OID20386,906,0.04406775672526063,0.03400564635679531,0.19534980977860347,0.999828192354927,39.84232351800892,P00441,SOD1,Cardiometabolic,Unique Protein
OID20387,906,0.02998104154635908,0.0324237834728075,0.35539406957398834,0.999828192354927,32.145765388355144,O75015,FCGR3B,Cardiometabolic,Unique Protein
OID20388,906,0.009060445124886966,0.03165906030091078,0.7748011392335384,0.999828192354927,34.704994985195434,P10646,TFPI,Cardiometabolic,Unique Protein
OID20389,906,0.015582725578195173,0.03424526436320419,0.6491972221259712,0.999828192354927,25.872248460409804,Q16853,AOC3,Cardiometabolic,Unique Protein
OID20390,906,-0.005466219238562579,0.03309464288729593,0.8688484851280655,0.999828192354927,34.98435880244203,O14786,NRP1,Cardiometabolic,Unique Protein
OID20391,906,-0.007285868431767871,0.03419764621685741,0.8313357186329418,0.999828192354927,36.48615740263187,P12318,FCGR2A,Cardiometabolic,Unique Protein
OID20392,906,-0.017974324802891635,0.035711407048765464,0.6148635249464937,0.999828192354927,41.02300941167323,P80188,LCN2,Cardiometabolic,Unique Protein
OID20393,906,0.03627571035885265,0.03319103582865659,0.274719218247261,0.999828192354927,34.91389919955727,P20023,CR2,Cardiometabolic,Unique Protein
OID20394,906,0.05250839392608866,0.033774976795197156,0.12038647679488301,0.999828192354927,33.41055194344548,Q9NZK5,ADA2,Cardiometabolic,Unique Protein
OID20395,906,-0.024764274985598588,0.032555818003509054,0.4470562889418722,0.999828192354927,39.470818387695545,P55774,CCL18,Cardiometabolic,Unique Protein
OID20396,906,-0.013372861760902091,0.03448866706308107,0.6982969459459611,0.999828192354927,23.570279907213102,P19320,VCAM1,Cardiometabolic,Unique Protein
OID20397,906,-0.03797314413869853,0.03382475218717271,0.2618936712299773,0.999828192354927,35.057065210001795,Q9NPY3,CD93,Cardiometabolic,Unique Protein
OID20398,906,0.09732108291804445,0.03372784903993897,0.004003215315576763,0.538923897604822,37.812536719442946,P17936,IGFBP3,Cardiometabolic,Unique Protein
OID20399,906,-0.019901265450129352,0.033857725085434276,0.5568227143404534,0.999828192354927,43.71556914627537,P36222,CHI3L1,Cardiometabolic,Unique Protein
OID20400,906,-0.057966524490815526,0.03909847871880103,0.138543093861607,0.999828192354927,47.45033316662133,P01034,CST3,Cardiometabolic,Unique Protein
OID20401,906,-0.019004622326177,0.03365701183249321,0.5724512442676246,0.999828192354927,37.76459169765957,Q16627,CCL14,Cardiometabolic,Unique Protein
OID20402,906,0.029213733228192443,0.0322849279331692,0.36577964404499896,0.999828192354927,46.02307439908525,P04070,PROC,Cardiometabolic,Unique Protein
OID20403,906,-0.023535991310783492,0.034163594599505784,0.4910542385638107,0.999828192354927,33.032961442287586,P03950,ANG,Cardiometabolic,Unique Protein
OID20404,906,-0.019425144885710042,0.03514982078917274,0.5806506673642071,0.999828192354927,39.66498903863329,Q9UGM5,FETUB,Cardiometabolic,Unique Protein
OID20405,906,0.01623882760794319,0.03377277906077521,0.6307592030166485,0.999828192354927,35.18217482626879,P49747,COMP,Cardiometabolic,Unique Protein
OID20406,906,0.0179295630529071,0.03408752190706622,0.5990297816290584,0.999828192354927,30.577407963454235,P27487,DPP4,Cardiometabolic,Unique Protein
OID20407,906,-0.009935922535801165,0.0336147422133851,0.7676185126382497,0.999828192354927,38.82616219157317,Q9Y5C1,ANGPTL3,Cardiometabolic,Unique Protein
OID20408,906,-0.006041039971274813,0.03390765848589811,0.858636947397369,0.999828192354927,34.8062025909062,P41222,PTGDS,Cardiometabolic,Unique Protein
OID20409,906,0.09536594664728494,0.03308724654705949,0.00404402285501967,0.538923897604822,45.65838977854751,P00915,CA1,Cardiometabolic,Unique Protein
OID20410,906,-0.011748363963370357,0.03247185218193994,0.7175868538721093,0.999828192354927,38.0576719152115,P06681,C2,Cardiometabolic,Unique Protein
OID20411,906,0.03308236245527011,0.03588817109857141,0.3568750182863095,0.999828192354927,34.85263957823027,P05362,ICAM1,Cardiometabolic,Unique Protein
OID20412,906,0.007951784239368822,0.03235167420724196,0.8059002677771232,0.999828192354927,59.9187839826236,P13501,CCL5,Cardiometabolic,Unique Protein
OID20413,906,-0.04138978229478551,0.03977096990326771,0.29829778243686955,0.999828192354927,34.31739724096451,P24592,IGFBP6,Cardiometabolic,Unique Protein
OID20414,906,-0.03868705124122747,0.035318156387904434,0.2736454459282557,0.999828192354927,40.08656575443031,Q12805,EFEMP1,Cardiometabolic,Unique Protein
OID20415,906,-0.012605568969319286,0.03433234779378972,0.7135852868786252,0.999828192354927,34.33227694048653,P05451,REG1A,Cardiometabolic,Unique Protein
OID20416,906,0.04942993522908191,0.03615864453248537,0.1719635667658467,0.999828192354927,34.31207074539125,Q92820,GGH,Cardiometabolic,Unique Protein
OID20417,906,0.05877129355729614,0.0319093893025228,0.06583657196264618,0.9439309751790254,38.08582122847758,Q15582,TGFBI,Cardiometabolic,Unique Protein
OID20418,906,-0.042353442836218044,0.03525424340392397,0.22992889809418512,0.999828192354927,38.2422885792993,P01033,TIMP1,Cardiometabolic,Unique Protein
OID20790,906,-0.004095998925789495,0.03262531741672432,0.9001193507041335,0.999828192354927,51.309245655769445,Q86VW0,SESTD1,Neurology,Unique Protein
OID20791,906,-0.027260759304799768,0.03189694494672869,0.39297587868285966,0.999828192354927,40.06140001862749,P53539,FOSB,Neurology,Unique Protein
OID20792,906,-0.012935325362079659,0.031716913245546256,0.6834922245198309,0.999828192354927,58.71064196995174,Q92597,NDRG1,Neurology,Unique Protein
OID20793,906,0.056099125287095986,0.032907930764844405,0.08859622247806617,0.999828192354927,31.562877574011683,A1E959,ODAM,Neurology,Unique Protein
OID20794,906,-0.017713354023718264,0.03211818958692388,0.5814266603799354,0.999828192354927,202.07702177243254,P60484,PTEN,Neurology,Unique Protein
OID20795,906,0.03186959392748818,0.03145852233955715,0.3113053091425836,0.999828192354927,55.697435226431324,Q8IU54,IFNL1,Neurology,Unique Protein
OID20796,906,0.02153822869629093,0.03212558656718942,0.5027534340170153,0.999828192354927,43.73588605859292,P51531,SMARCA2,Neurology,Unique Protein
OID20797,906,0.028360459494163024,0.032542286284139146,0.3837202224679316,0.999828192354927,48.360849914220225,O14579,COPE,Neurology,Unique Protein
OID20798,906,0.022989669568397358,0.031845741752429026,0.4705424536450876,0.999828192354927,35.02309443477633,P15336,ATF2,Neurology,Unique Protein
OID20799,906,0.03248294025239845,0.03066550225108231,0.2897677539524285,0.999828192354927,38.82673598509015,P53985,SLC16A1,Neurology,Unique Protein
OID20800,906,0.0400229369890123,0.030982776165169864,0.19677089582445073,0.999828192354927,64.37185316530415,P02533,KRT14,Neurology,Unique Protein
OID20801,906,-0.02082060018148831,0.0361491177543596,0.5647859298074451,0.999828192354927,54.6741033218614,P22676,CALB2,Neurology,Unique Protein
OID20803,906,0.034695515297509326,0.030720401197218222,0.25903695647015473,0.999828192354927,33.824902043118215,Q4LE39,ARID4B,Neurology,Unique Protein
OID20804,906,0.014145655266664515,0.034145028016121355,0.6787684231114385,0.999828192354927,27.77414204692883,Q9NSK7,C19orf12,Neurology,Unique Protein
OID20805,906,0.0024785591230661844,0.03248459274868414,0.9391980647721108,0.999828192354927,48.77454839504621,Q8WTV0,SCARB1,Neurology,Unique Protein
OID20806,906,0.037046255762816026,0.03257148441433909,0.255686360855468,0.999828192354927,35.634880122493975,Q9UKV5,AMFR,Neurology,Unique Protein
OID20807,906,-0.029655682798556876,0.032600296220590345,0.36324174958343003,0.999828192354927,41.78724755829258,P45452,MMP13,Neurology,Unique Protein
OID20808,660,0.047346487620887806,0.039802178080645075,0.23466771478218443,0.999828192354927,26.565159219411655,Q96JP9,CDHR1,Neurology,Unique Protein
OID20809,906,0.006224672691092644,0.03531688484707765,0.8601363137271851,0.999828192354927,35.54608682452417,Q6ZMJ4,IL34,Neurology,Unique Protein
OID20810,906,0.03215184981764633,0.0319322644702684,0.3142695991455069,0.999828192354927,47.97841363956861,P08758,ANXA5,Neurology,Unique Protein
OID20811,906,0.009265500583773876,0.031112678078709606,0.7659222303295126,0.999828192354927,65.89048378347329,P48047,ATP5PO,Neurology,Unique Protein
OID20812,906,0.02969234129144267,0.03119923414632035,0.34150879139701096,0.999828192354927,32.710189375879956,Q6ZMC9,SIGLEC15,Neurology,Unique Protein
OID20813,906,0.05355598776287231,0.03339813702004817,0.10916780624392218,0.999828192354927,44.15105473377593,Q6PIL6,KCNIP4,Neurology,Unique Protein
OID20814,906,-0.020165698397582938,0.03150708849758108,0.5223144725296457,0.999828192354927,66.76417496818756,Q6P1M0,SLC27A4,Neurology,Unique Protein
OID20815,906,0.025607152445716853,0.03186639520509619,0.42185642025179326,0.999828192354927,42.556051948696705,P53582,METAP1,Neurology,Unique Protein
OID20816,906,-0.008824809308106862,0.03387263253518258,0.7945162806905834,0.999828192354927,50.48776112418921,P13385,TDGF1,Neurology,Unique Protein
OID20817,906,0.052225576027788365,0.031746761733991734,0.10031133132382593,0.999828192354927,27.135080448842565,Q9NRW1,RAB6B,Neurology,Unique Protein
OID20818,906,0.07988621394869398,0.031418536170309284,0.011171175057994445,0.6402616606768189,50.88400295729733,P05455,SSB,Neurology,Unique Protein
OID20819,906,0.0015573410950156387,0.03217946908482635,0.9614119869850895,0.999828192354927,33.20606074924131,O96013,PAK4,Neurology,Unique Protein
OID20820,906,0.046226785062826806,0.034664506148991775,0.18269551863497568,0.999828192354927,43.324149541444015,Q9NXA8,SIRT5,Neurology,Unique Protein
OID20821,906,0.03008721020992963,0.032035935010671944,0.3478996682558926,0.999828192354927,41.74916132779067,Q8N2G4,LYPD1,Neurology,Unique Protein
OID20822,906,-0.003928433699417038,0.03269147611697853,0.9043782339824942,0.999828192354927,27.572610365026375,P49023,PXN,Neurology,Unique Protein
OID20823,906,-0.004268903270713648,0.0324965695839929,0.8955166739240715,0.999828192354927,41.863160552008935,Q9BXS1,IDI2,Neurology,Unique Protein
OID20824,906,-0.05525920913664936,0.03376482059212957,0.10207184177252779,0.999828192354927,64.13773869239891,P15018,LIF,Neurology,Unique Protein
OID20825,906,-0.04391330530219823,0.03159736533726443,0.16494635706033264,0.999828192354927,37.51817951474591,Q9H1C3,GLT8D2,Neurology,Unique Protein
OID20826,906,0.016728107589152497,0.030626529315072124,0.5850685878856631,0.999828192354927,39.870580769534776,P20936,RASA1,Neurology,Unique Protein
OID20827,906,-0.002267720757529573,0.03273480364995171,0.944785972855275,0.999828192354927,53.10360639338702,P51452,DUSP3,Neurology,Unique Protein
OID20828,906,0.04076919898970273,0.03174914118441264,0.199442011317418,0.999828192354927,38.31708931540489,P09769,FGR,Neurology,Unique Protein
OID20829,906,0.0012182549497845798,0.03207843909013263,0.9697142945799867,0.999828192354927,49.873050084552496,P14625,HSP90B1,Neurology,Unique Protein
OID20830,906,0.03420742961616834,0.03171563636906437,0.28107513649179283,0.999828192354927,512.1107470327038,P10636,MAPT,Neurology,Unique Protein
OID20831,906,0.002896372145105954,0.03309068327088067,0.9302713929870807,0.999828192354927,43.940580207165766,Q9HAW4,CLSPN,Neurology,Unique Protein
OID20832,906,0.04350109542829043,0.03224900731070917,0.1777104356410933,0.999828192354927,45.77920112293036,Q9UM07,PADI4,Neurology,Unique Protein
OID20833,906,-2.8512201740897537e-4,0.03569959263437751,0.9936294032866821,0.999828192354927,122.0950974661547,P26440,IVD,Neurology,Unique Protein
OID20834,906,0.040083727582669516,0.03587775018031081,0.2641992052880168,0.999828192354927,38.5714295495882,P29474,NOS3,Neurology,Unique Protein
OID20835,906,-0.018410795754235532,0.034245246486068665,0.5909774225454452,0.999828192354927,21.255107045360358,O60240,PLIN1,Neurology,Unique Protein
OID20836,906,0.0015197505544392216,0.03217739457490691,0.9623402829624635,0.999828192354927,60.842916741609784,P41208,CETN2,Neurology,Unique Protein
OID20837,906,0.005988400196386231,0.032135406454862334,0.8522138540186427,0.999828192354927,58.759503625513766,Q9Y6E0,STK24,Neurology,Unique Protein
OID20838,906,0.04671297467324729,0.03479631207597009,0.17978857094599704,0.999828192354927,58.92655629584846,Q9UJY5,GGA1,Neurology,Unique Protein
OID20839,906,0.01045387271212963,0.03416500723682739,0.7596904954400252,0.999828192354927,34.46481345198924,P30039,PBLD,Neurology,Unique Protein
OID20840,906,-0.06187168089773043,0.033249598956665856,0.06310073800021392,0.9406766951138462,45.78810869706068,Q5JZY3,EPHA10,Neurology,Unique Protein
OID20841,906,-0.01775744364458637,0.031669491384503354,0.5751364036097564,0.999828192354927,44.61908458873251,Q02643,GHRHR,Neurology,Unique Protein
OID20842,906,0.023751403233329884,0.033984192171460606,0.48480109162107454,0.999828192354927,56.80019476619832,Q9BW30,TPPP3,Neurology,Unique Protein
OID20843,906,0.004514331603626232,0.03082568824658858,0.8836018635277834,0.999828192354927,53.682942934035204,Q16864,ATP6V1F,Neurology,Unique Protein
OID20844,906,0.09475188267089947,0.03134178072748179,0.0025735346885336534,0.4633450029245426,32.56648575668456,Q9HA65,TBC1D17,Neurology,Unique Protein
OID20845,906,0.02758326257024636,0.0322073606246987,0.39199356406389185,0.999828192354927,37.51663784602348,Q96PP9,GBP4,Neurology,Unique Protein
OID20846,906,-0.012385441019847654,0.03193264350005804,0.6982119517061027,0.999828192354927,37.00609629739,Q9Y680,FKBP7,Neurology,Unique Protein
OID20847,906,0.0031654796170878974,0.03348921728040322,0.9247156470093272,0.999828192354927,20.079429729667456,Q03393,PTS,Neurology,Unique Protein
OID20849,906,0.04786297574545632,0.03197452243688736,0.13477367459883055,0.999828192354927,33.120495784882294,P58417,NXPH1,Neurology,Unique Protein
OID20850,906,-0.014987191843790798,0.033771076416661466,0.6573046091054963,0.999828192354927,64.42776582460806,Q15126,PMVK,Neurology,Unique Protein
OID20851,906,-0.00883445315383914,0.03309583761233392,0.7895810989057235,0.999828192354927,38.09318857336444,Q6UX27,VSTM1,Neurology,Unique Protein
OID20852,906,0.009668116400248668,0.0326449160574974,0.7671774993576745,0.999828192354927,28.25641537700817,Q15043,SLC39A14,Neurology,Unique Protein
OID20853,906,0.02497940520294179,0.03311406610457389,0.4508434350256588,0.999828192354927,49.35555299419155,Q9UK53,ING1,Neurology,Unique Protein
OID20854,906,0.01693460361377842,0.035362903395587154,0.6321420959517992,0.999828192354927,108.24561097488987,P29466,CASP1,Neurology,Unique Protein
OID20855,906,-0.0026811785568810038,0.03158923711352584,0.9323789265964206,0.999828192354927,69.00795508402328,Q9H0C8,ILKAP,Neurology,Unique Protein
OID20856,906,-0.006575962356697364,0.03275404754378337,0.8409262211906996,0.999828192354927,80.35820519718487,Q07812,BAX,Neurology,Unique Protein
OID20857,906,-0.01123321509687176,0.03187029856834772,0.7245723937665636,0.999828192354927,86.96644584224796,Q9Y5P4,CERT,Neurology,Unique Protein
OID20858,906,0.003558947567754833,0.031742413422983416,0.9107540083255993,0.999828192354927,25.412674254584193,Q9H2W6,MRPL46,Neurology,Unique Protein
OID20859,906,0.009938855889923945,0.03316344631657129,0.7644817167558914,0.999828192354927,36.49123085293657,Q9Y2V2,CARHSP1,Neurology,Unique Protein
OID20860,906,0.028314145238113493,0.03542621704641919,0.42436439046189944,0.999828192354927,51.03620648638143,P13647,KRT5,Neurology,Unique Protein
OID20861,906,0.015311673614461058,0.034604626084777504,0.6582539296952226,0.999828192354927,31.894383878506616,P39905,GDNF,Neurology,Unique Protein
OID20862,906,0.04639282191659627,0.032069115969829955,0.14834914304790628,0.999828192354927,50.248919864247476,O94813,SLIT2,Neurology,Unique Protein
OID20863,906,0.003047832020439552,0.03624635180269893,0.9330066265852782,0.999828192354927,36.59638822044942,P29475,NOS1,Neurology,Unique Protein
OID20864,906,0.04753348524131559,0.03169475556560324,0.13404213278919508,0.999828192354927,43.20610151416341,O14523,C2CD2L,Neurology,Unique Protein
OID20865,906,0.0041729749160056995,0.03249996365043626,0.8978621328009553,0.999828192354927,80.48355808464093,Q9UBB4,ATXN10,Neurology,Unique Protein
