OlinkID,mb_present_6_nobs,mb_present_6_OR,mb_present_6_CI_lower,mb_present_6_CI_upper,mb_present_6_pvalue,mb_present_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID21060,975,0.9265445331150735,0.7966474199233807,1.0776219822917346,0.32218966565480633,0.8858775386888316,39.85694654901094,P48052,CPA2,Neurology,Unique Protein
OID21061,975,0.9249383513372486,0.8029043031977984,1.0655204491583217,0.27975093072434254,0.8858775386888316,73.0960768862717,Q9P126,CLEC1B,Neurology,Unique Protein
OID21062,975,1.079234802738371,0.8961149373624231,1.2997749628747253,0.4215224510648441,0.8858775386888316,39.3731001463545,P14207,FOLR2,Neurology,Unique Protein
OID21063,975,0.9778756887380883,0.8384241659025367,1.140521589803686,0.7756397033324776,0.9485825062163822,43.07102938290609,P21757,MSR1,Neurology,Unique Protein
OID21064,975,1.0572160670322484,0.8757987557952361,1.2762130626415935,0.5624055712906345,0.8938239163702039,36.50297700929532,P57087,JAM2,Neurology,Unique Protein
OID21065,975,0.9735430616205767,0.822008290996044,1.1530128141178655,0.7560911999408073,0.9412873788596284,39.91820690929039,Q96B86,RGMA,Neurology,Unique Protein
OID21066,975,0.9209212460508618,0.8000576082339432,1.0600435927357394,0.25110574737189306,0.8858775386888316,42.66837668244276,O94907,DKK1,Neurology,Unique Protein
OID21067,975,0.9410724469655167,0.8161072224225665,1.0851727887038694,0.40342220100055887,0.8858775386888316,84.45743954852215,Q9UBW5,BIN2,Neurology,Unique Protein
OID21068,975,0.9314341981909616,0.7757112294308791,1.1184183400260364,0.4466669914438809,0.8858775386888316,45.95322761508436,O76076,CCN5,Neurology,Unique Protein
OID21069,703,0.9052839854936685,0.7210431947834537,1.1366019405223393,0.39138934916212686,0.8858775386888316,38.670529895606656,P01215,CGA,Neurology,Unique Protein
OID21070,975,0.9276671846444109,0.8018025801023516,1.073289643638007,0.31284868825541934,0.8858775386888316,30.111197398914026,P05067,APP,Neurology,Unique Protein
OID21071,975,0.864823285610938,0.7441491274737556,1.0050664412843453,0.05821302333831875,0.8858775386888316,32.415498544001245,P11215,ITGAM,Neurology,Unique Protein
OID21072,975,1.0634199609848518,0.9155247341942443,1.2352064026061493,0.4209220020328467,0.8858775386888316,93.16776471671493,P02749,APOH,Neurology,Unique Protein
OID21073,975,0.9436563648357797,0.8185245902519164,1.0879176331416187,0.4242821892458753,0.8858775386888316,57.46923938447488,P14174,MIF,Neurology,Unique Protein
OID21074,975,1.0189216263334775,0.8750589114676902,1.1864358696361805,0.8092621473040666,0.9600806665134576,28.975291224776534,Q15818,NPTX1,Neurology,Unique Protein
OID21075,975,1.0136911892743787,0.861575556630275,1.1926636257317382,0.8697902426109886,0.9710168562221471,36.60695738496736,P19440,GGT1,Neurology,Unique Protein
OID21076,975,0.922068005591357,0.7890068541752896,1.0775691015053415,0.30752675365588505,0.8858775386888316,31.5432007492856,P50895,BCAM,Neurology,Unique Protein
OID21077,975,0.909324746323671,0.7886622584713413,1.0484481606604683,0.19065517887850908,0.8858775386888316,41.248367037529064,P31948,STIP1,Neurology,Unique Protein
OID21078,975,0.9109587026424357,0.7906691949073783,1.0495486143445876,0.19681041113363085,0.8858775386888316,53.779476525243496,Q9NZD4,AHSP,Neurology,Unique Protein
OID21079,975,1.0882096829101235,0.8972219386279219,1.3198521603141935,0.3905936181998436,0.8858775386888316,41.21404946748158,Q02487,DSC2,Neurology,Unique Protein
OID21080,975,0.9108815378849364,0.7946191044424172,1.0441545784905706,0.1803067861894471,0.8858775386888316,58.62326731205977,Q04900,CD164,Neurology,Unique Protein
OID21081,975,0.9808808298086139,0.8383420779189641,1.1476546717950094,0.8095873308757704,0.9600806665134576,44.07641955565229,O60462,NRP2,Neurology,Unique Protein
OID21082,975,1.0408175554307078,0.8833298920424856,1.2263834762660228,0.6326908660818157,0.9057940169132824,48.317625625538454,O15389,SIGLEC5,Neurology,Unique Protein
OID21083,975,1.1571055659915428,0.9694758429984993,1.381048636248156,0.10597032078069216,0.8858775386888316,47.65535017425949,P08254,MMP3,Neurology,Unique Protein
OID21084,975,1.0104209484875966,0.8662858160449997,1.1785376999518373,0.8949658390487831,0.9778294396269602,59.36421888713994,P23381,WARS,Neurology,Unique Protein
OID21085,975,0.9326142666232894,0.8101054408282081,1.0736495849479675,0.3315717156653543,0.8858775386888316,53.7390313085812,Q14112,NID2,Neurology,Unique Protein
OID21086,975,0.9267172657976366,0.8041391511286782,1.067980447814338,0.2930729116987696,0.8858775386888316,42.747427906864615,P12081,HARS1,Neurology,Unique Protein
OID21087,975,0.9074508655169551,0.787121512390333,1.046175285981911,0.18087925108744982,0.8858775386888316,49.143658064004455,P30086,PEBP1,Neurology,Unique Protein
OID21088,975,0.9241613735918109,0.801799342765394,1.065196987432558,0.27642234444428604,0.8858775386888316,63.26590705827518,P30740,SERPINB1,Neurology,Unique Protein
OID21089,975,0.9498408062962975,0.8216164085475113,1.0980763625455632,0.486736041694899,0.8858775386888316,27.657170317445463,Q96F46,IL17RA,Neurology,Unique Protein
OID21090,975,1.0717550047538584,0.8679794183294485,1.3233709993097562,0.519534540922415,0.8922423164001643,41.610314729243115,Q86T13,CLEC14A,Neurology,Unique Protein
OID21091,975,0.943705049941264,0.8186707434422056,1.0878356511680014,0.4242808944279648,0.8858775386888316,52.4911538395612,Q9HCN6,GP6,Neurology,Unique Protein
OID21092,975,0.9810739572277088,0.8202793043626416,1.1733882647427087,0.8342783711706859,0.9612908252159997,32.89769367677376,Q9P232,CNTN3,Neurology,Unique Protein
OID21093,975,0.9478738465658364,0.8081538877609025,1.1117496835817133,0.5105550111339012,0.8911253892685885,36.975141901939,P55103,INHBC,Neurology,Unique Protein
OID21094,975,1.0794825272324686,0.8849691314837667,1.316749347682273,0.45055812483877,0.8858775386888316,32.576301033081336,Q96FE7,PIK3IP1,Neurology,Unique Protein
OID21095,975,1.0071931019175007,0.8342567774277703,1.2159780681410486,0.9405550901516323,0.990026389298096,37.43577733510911,O15394,NCAM2,Neurology,Unique Protein
OID21096,975,0.9938742857668544,0.851085204060193,1.1606195139995805,0.9381068389711062,0.9895656045877096,39.18149950105355,P23280,CA6,Neurology,Unique Protein
OID21097,975,1.0859999403915714,0.9117269754475629,1.2935844855874055,0.35524817145380544,0.8858775386888316,35.28934360796454,P00995,SPINK1,Neurology,Unique Protein
