OlinkID,fa_6_nobs,fa_6_beta,fa_6_se,fa_6_pvalue,fa_6_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30876,1170,0.02601100017739498,0.02699673271445705,0.3355057508063818,0.8167689921326987,47.03433759083065,O15020,SPTBN2,Neurology_II,Unique Protein
OID30877,1170,0.0353861262631791,0.02607387912718733,0.1750003215161332,0.8167689921326987,170.27498288421617,Q8WXG9,ADGRV1,Neurology_II,Unique Protein
OID30878,1170,0.0169205372200267,0.026366894860180123,0.5211736893783269,0.8463583741542688,51.73028326867508,Q8NFZ4,NLGN2,Neurology_II,Unique Protein
OID30879,1170,-0.02064135240989981,0.026538072703564678,0.4368460338742125,0.8390072623466555,891.4157715420506,O15350,TP73,Neurology_II,Unique Protein
OID30880,1170,1.9120186245080424e-4,0.02700956501965515,0.9943530161268083,0.9986584897475914,54.63963104721734,O15083,ERC2,Neurology_II,Unique Protein
OID30881,1170,-0.0034621583132728724,0.026217843813320672,0.8949650667089404,0.9694833044666394,73.66913971752868,Q86WK6,AMIGO1,Neurology_II,Unique Protein
OID30882,1170,-0.01772324414684107,0.02646882228579789,0.5032539531726048,0.8409497884161413,75.9581197324847,Q86UW9,DTX2,Neurology_II,Unique Protein
OID30883,1170,-0.03284501110381347,0.026901237515712162,0.22235598683477228,0.8167689921326987,70.1961259546902,Q8N8R5,C2orf69,Neurology_II,Unique Protein
OID30884,1170,0.02059012319617388,0.026956657729967647,0.4451292288952168,0.839442629011978,91.930309476047,P0C7M8,CLEC2L,Neurology_II,Unique Protein
OID30885,1170,-0.01957089483322439,0.028917283616324074,0.49867604461948467,0.8403999055848999,116.90026684349233,Q6P9F5,TRIM40,Neurology_II,Unique Protein
OID30886,1170,0.0255447631825331,0.02575887542522257,0.321558439340536,0.8167689921326987,100.85541894144161,Q9HCM4,EPB41L5,Neurology_II,Unique Protein
OID30887,1170,0.003194245893149608,0.027131565147040765,0.9063007895569122,0.9708792349249414,65.25012244784885,Q9Y285,FARSA,Neurology_II,Unique Protein
OID30888,1170,0.08096105651852312,0.02651775045762629,0.002317015221954529,0.3386317746886544,104.62540284945909,Q2M3V2,SOWAHA,Neurology_II,Unique Protein
OID30889,1170,-0.005162384559662581,0.027149290911815706,0.8492266814832662,0.954969011841761,79.78492144114821,Q8IY33,MICALL2,Neurology_II,Unique Protein
OID30890,1170,-0.019220954784796206,0.02796597808890602,0.49203367452217694,0.8403999055848999,40.31534845717505,Q9NZA1,CLIC5,Neurology_II,Unique Protein
OID30891,868,-0.016682374846730994,0.03207373620041945,0.6031117130272572,0.8624289675682237,78.0132201819609,Q9BV20,MRI1,Neurology_II,Unique Protein
OID30892,1170,0.017701402693380535,0.02596109699688854,0.4954752715586138,0.8403999055848999,58.97072599380676,Q9UHL0,DDX25,Neurology_II,Unique Protein
OID30893,1170,-0.02569865195446349,0.027526425403127462,0.35070659270820115,0.8189698298950987,86.558209640075,Q93015,NAA80,Neurology_II,Unique Protein
OID30894,1170,-0.028695893443388163,0.02683866667031238,0.2852040781788819,0.8167689921326987,43.504045649630726,Q9P2M7,CGN,Neurology_II,Unique Protein
OID30895,1170,-0.056386282380095645,0.026735225855722605,0.03515485029105639,0.7119140549108349,55.10324679142907,Q9ULH4,LRFN2,Neurology_II,Unique Protein
OID30896,1170,0.009195245423053063,0.026228353104663354,0.7259645399336987,0.9056740717994883,54.348627585733745,Q16520,BATF,Neurology_II,Unique Protein
OID30897,1170,0.012822167198523207,0.02670110239388118,0.6311685834857508,0.8704148819223059,161.95497724369946,Q53GD3,SLC44A4,Neurology_II,Unique Protein
OID30898,1170,0.0384916801508567,0.026336849073530788,0.1441475496592285,0.8167689921326987,41.84722833472834,Q6ZUT3,FRMD7,Neurology_II,Unique Protein
OID30899,828,-0.02441962600818397,0.032206754671439644,0.4485437151952444,0.839442629011978,40.91285580988205,Q12809,KCNH2,Neurology_II,Unique Protein
OID30900,1170,-0.010428298369476148,0.026490144995180976,0.6938998152443729,0.8975524099953914,54.22225909570053,Q8N2Q7,NLGN1,Neurology_II,Unique Protein
OID30901,1170,0.03600127019753613,0.026173490354326055,0.16924867253233183,0.8167689921326987,44.32663560008715,Q9Y4C0,NRXN3,Neurology_II,Unique Protein
OID30902,1170,-0.018935275014307213,0.026641869902205694,0.4773933798585025,0.839442629011978,38.669032765055555,O75718,CRTAP,Neurology_II,Unique Protein
OID30903,1170,0.054669689881546774,0.027075553643712617,0.0437029608892675,0.7394535408375553,156.96961802849515,Q9NY46,SCN3A,Neurology_II,Unique Protein
OID30904,1170,0.0064149124865969815,0.026348496350225896,0.8076893277158942,0.9361381477367622,61.66523517735586,Q96G03,PGM2,Neurology_II,Unique Protein
OID30905,1170,0.002455962546405373,0.026194057332307855,0.9253159048244308,0.9760542812033336,524.3600451123706,P48436,SOX9,Neurology_II,Unique Protein
OID30906,1170,-0.0015400498636696232,0.027221230636424763,0.9548933217316722,0.9913722808319173,127.44965540771784,Q9HBL6,LRTM1,Neurology_II,Unique Protein
OID30907,1170,0.04026402829001635,0.026421395568270195,0.1278042443776759,0.8167689921326987,56.211085220272636,Q9P2M1,LRP2BP,Neurology_II,Unique Protein
OID30908,1170,-0.003481612287029494,0.02720064050778274,0.8981733795742934,0.9694833044666394,106.74969175371692,Q10571,MN1,Neurology_II,Unique Protein
OID30909,1170,0.016229801904119663,0.02727014847999545,0.5518609581021319,0.8541445998462515,60.20681997835605,P61366,OSTN,Neurology_II,Unique Protein
OID30910,1170,-0.017258753674720122,0.026520693414673304,0.5153278379801292,0.8447018318279318,50.311776722149546,P48775,TDO2,Neurology_II,Unique Protein
OID30911,868,0.0603697132750121,0.032155583426239066,0.06080285189445903,0.7679876116609963,67.85527733856944,Q9C0A0,CNTNAP4,Neurology_II,Unique Protein
OID30912,1170,0.007660973855355986,0.027830973032903984,0.7831598631458706,0.9265544450370323,94.19508466400335,Q9NUG6,PDRG1,Neurology_II,Unique Protein
OID30913,1170,-0.011596515162272534,0.027041824294581882,0.6681226947589223,0.8830333719284589,53.78484143393655,P09455,RBP1,Neurology_II,Unique Protein
OID30914,1170,0.005796563429057186,0.02680902237814081,0.8288570344827937,0.9442056256343705,45.33552455220375,Q86UP6,CUZD1,Neurology_II,Unique Protein
OID30915,1170,0.04896681733235488,0.026990063173743594,0.06989919193055959,0.815269922750913,83.338276095049,Q9ULU8,CADPS,Neurology_II,Unique Protein
OID30916,1170,0.007977626714462603,0.027464692023352687,0.7715102493356348,0.9199662013775386,67.8067037840852,Q9NPB3,CABP2,Neurology_II,Unique Protein
OID30917,1170,-0.02066742030251427,0.029096580926909567,0.47765959866551144,0.839442629011978,52.23929330539085,Q96A32,MYLPF,Neurology_II,Unique Protein
OID30918,1170,0.010824813015673515,0.026402214248272153,0.6818849455907321,0.8890052167536618,35.87643699700166,Q16401,PSMD5,Neurology_II,Unique Protein
OID30919,1170,0.02239912084269242,0.02618012205185153,0.3924097923758709,0.823412650277185,72.86876053673177,P20823,HNF1A,Neurology_II,Unique Protein
OID30920,1170,0.0076028459232156155,0.026568728885766765,0.7748088916060636,0.9210111387411646,59.992332870911646,P63211,GNGT1,Neurology_II,Unique Protein
OID30921,1170,-0.026324073155290947,0.027453501754801827,0.33783066501057524,0.8167689921326987,77.59841465146306,O15234,CASC3,Neurology_II,Unique Protein
OID30922,1170,-0.0011544496871416425,0.02643388686069239,0.96517256639454585,0.9933800744969216,54.10134771540515,Q6UWJ8,CD164L2,Neurology_II,Unique Protein
OID30923,1170,0.03981401803826796,0.026192429579773288,0.12877122027286483,0.8167689921326987,57.03401583733611,Q16650,TBR1,Neurology_II,Unique Protein
OID30924,1170,-0.027957866071617328,0.026460969924165908,0.29092979442003697,0.8167689921326987,65.03982804034906,Q5VT99,LRRC38,Neurology_II,Unique Protein
OID30925,1170,0.0031904437601059637,0.027140308447959866,0.906441817348671,0.9708792349249414,43.78103472225691,P63172,DYNLT1,Neurology_II,Unique Protein
OID30926,1170,-0.04435656108445671,0.026950823767570756,0.1000713512172768,0.815269922750913,925.8382600284824,P43007,SLC1A4,Neurology_II,Unique Protein
OID30927,1170,-0.056864652576521825,0.027452106708384195,0.038542792395814596,0.7135548521044575,68.85380811186491,Q14184,DOC2B,Neurology_II,Unique Protein
OID30928,1170,1.934447105714542e-4,0.026147316582002405,0.9940983776063894,0.9986584897475914,52.36066296390237,P0DKB5,TPBGL,Neurology_II,Unique Protein
OID30929,1170,0.03054153260369968,0.027131299900953497,0.2605300709382816,0.8167689921326987,100.58307622128169,P54105,CLNS1A,Neurology_II,Unique Protein
OID30930,1170,0.02239152565626711,0.026242958362326603,0.3937042431451234,0.823412650277185,67.89709846979541,P11229,CHRM1,Neurology_II,Unique Protein
OID30931,1170,0.0029506686772682793,0.02774682673625234,0.9153291092721318,0.9740689441563622,104.90522206346131,Q9ULW2,FZD10,Neurology_II,Unique Protein
OID30932,1170,0.014810277970631369,0.026340637616779353,0.5740486927908033,0.8587227886527727,93.22902466384048,Q0P6D2,DIPK1C,Neurology_II,Unique Protein
OID30933,1170,0.009733131132917428,0.026601134414176667,0.7145132727346517,0.9033400935135757,62.393714846042926,O75121,MFAP3L,Neurology_II,Unique Protein
OID30934,1170,-0.009875288299530794,0.02802951498582335,0.7246647290558472,0.9056740717994883,70.48244609974017,P61266,STX1B,Neurology_II,Unique Protein
OID30935,1170,-0.07000881647827281,0.028286171651527813,0.01346621187634656,0.579910247506737,44.38437783682206,Q68J44,DUSP29,Neurology_II,Unique Protein
OID30936,1170,0.0036670736579265907,0.026601514313256514,0.8903814680457736,0.9684509070076353,68.35443088150221,P14649,MYL6B,Neurology_II,Unique Protein
OID30937,1170,0.05861405137424455,0.026825954487528527,0.02909193193621179,0.6913472930857485,61.70680471275366,B6A8C7,TARM1,Neurology_II,Unique Protein
OID30938,1170,-3.0240673973618763e-4,0.026948581695314024,0.9910485770060848,0.9986584897475914,227.6745480715856,O15212,PFDN6,Neurology_II,Unique Protein
OID30939,1170,0.028419336656550064,0.025994687185655094,0.2745021154726127,0.8167689921326987,65.22293740365774,Q96KJ4,MSLNL,Neurology_II,Unique Protein
OID30940,1170,-0.015701931994219976,0.026863708994446962,0.5589962548577363,0.8541445998462515,62.53359234785363,Q8N6Q1,TMCO5A,Neurology_II,Unique Protein
OID30941,1170,0.006852545693097204,0.026642268723064733,0.7970659286130981,0.9360480953539918,204.92574067642812,Q9UGI9,PRKAG3,Neurology_II,Unique Protein
OID30942,1170,-0.057149406498641746,0.028243820715950205,0.043259725654117384,0.7394535408375553,115.55824623727457,Q9UNY4,TTF2,Neurology_II,Unique Protein
OID30943,1170,-0.021011635263757555,0.026152912815006535,0.4219010905836067,0.8275797085508051,917.9387081442767,P54277,PMS1,Neurology_II,Unique Protein
OID30944,1170,0.013552165385667617,0.02583931207892358,0.6000468004195483,0.8624289675682237,62.120788680471904,Q86TM3,DDX53,Neurology_II,Unique Protein
OID30945,1170,-0.01581129131220487,0.027165708964632718,0.5606597169816373,0.8541445998462515,82.51787392595413,Q8TC05,MDM1,Neurology_II,Unique Protein
OID30946,1170,-0.02194343477476257,0.027126074120527144,0.41871553344844803,0.82640479694113,85.19563016093478,Q9BX10,GTPBP2,Neurology_II,Unique Protein
OID30947,1170,0.009183820066346696,0.02622850852298475,0.7262928847634142,0.905697142561203,54.51960925303556,P50897,PPT1,Neurology_II,Unique Protein
OID30948,1170,0.006398271844056109,0.026695209725927118,0.8106220985921434,0.9369213615621284,135.3778878952132,O60939,SCN2B,Neurology_II,Unique Protein
OID30949,1170,-0.003962583602650443,0.026886423758038996,0.8828560912273158,0.9655250070082768,70.38514524069339,P63010,AP2B1,Neurology_II,Unique Protein
OID30950,1170,-0.004254150818311584,0.02681071536771377,0.8739539541546241,0.9618100180700173,67.54114631744983,Q7Z3D4,LYSMD3,Neurology_II,Unique Protein
OID30951,1170,0.010764694167006008,0.027250385126995392,0.6928946945313502,0.8975524099953914,38.87858339347568,P09683,SCT,Neurology_II,Unique Protein
OID30952,1170,-0.002551838420676701,0.027456297986470816,0.9259659670806857,0.9760542812033336,59.075469110972264,P49069,CAMLG,Neurology_II,Unique Protein
OID30953,1170,0.10173072019872924,0.026656413570985613,1.4264181566264533e-4,0.08784172328159376,33.38386740636111,P43146,DCC,Neurology_II,Unique Protein
OID30954,1170,0.014978963843798768,0.027236837068512383,0.5824588140463008,0.8617112697427695,76.55011653850809,P52799,EFNB2,Neurology_II,Unique Protein
OID30955,1170,-0.027298971965773234,0.02626426120727071,0.2988390122752497,0.8167689921326987,96.41475892139914,O60218,AKR1B10,Neurology_II,Unique Protein
OID30956,1170,0.04246188544535019,0.028234308653791933,0.13287886858192355,0.8167689921326987,91.06179755047016,Q96BJ3,AIDA,Neurology_II,Unique Protein
OID30957,1170,0.0680634719411559,0.026747004156792504,0.011066549477148826,0.5675004231878249,40.00770541077146,O14967,CLGN,Neurology_II,Unique Protein
OID30958,1170,-0.04623919470889789,0.026439314387768885,0.08057850669285603,0.815269922750913,42.71300808077909,P60763,RAC3,Neurology_II,Unique Protein
OID30959,1170,0.026577525673854765,0.027593935199842334,0.335666969014927,0.8167689921326987,88.45181677155266,Q92834,RPGR,Neurology_II,Unique Protein
OID30960,1170,0.03774278607060351,0.026658304604540044,0.1571052938390409,0.8167689921326987,54.36979286326553,P98164,LRP2,Neurology_II,Unique Protein
OID30961,1170,-0.009799690417633684,0.027213691670205174,0.7188373748592292,0.9056740717994883,159.99440437538536,P10301,RRAS,Neurology_II,Unique Protein
OID30962,1170,-0.015825207601832963,0.026971095402713734,0.5574888388545265,0.8541445998462515,60.12468255350476,Q8IY31,IFT20,Neurology_II,Unique Protein
OID30963,1170,-0.05234661276766958,0.02745002079879472,0.05677228482207877,0.7647794098851706,113.75229354125298,P01270,PTH,Neurology_II,Unique Protein
OID30964,868,0.02553015114682916,0.030845820822198087,0.40809044076167045,0.8236657833631029,82.66218863012736,P10746,UROS,Neurology_II,Unique Protein
OID30965,1170,0.002982117863140012,0.027359165987251025,0.9132224111204283,0.9740689441563622,79.65911737402831,Q7L0J3,SV2A,Neurology_II,Unique Protein
OID30966,1170,-0.04576714828042858,0.026169041115730148,0.08057434805509207,0.815269922750913,254.43136597544074,P04062,GBA,Neurology_II,Unique Protein
OID30967,1170,0.056344867557892864,0.02606505099683049,0.030846956646946803,0.7044191740548867,49.410447604085974,P20916,MAG,Neurology_II,Unique Protein
OID30968,1170,0.058958999493711334,0.0279401871440234,0.03505783406410638,0.7119140549108349,58.68634626677084,Q53EL9,SEZ6,Neurology_II,Unique Protein
OID30969,1170,-0.0172098942816649,0.02650155601479229,0.5162148113867764,0.8447018318279318,47.385599654165325,Q2UY09,COL28A1,Neurology_II,Unique Protein
OID30970,1170,-0.013182335532608254,0.026485820781781102,0.6187815456651277,0.8676874737922279,49.7682245226801,O14578,CIT,Neurology_II,Unique Protein
OID30971,1170,0.02715726331563425,0.03782982219429923,0.4729772377590168,0.839442629011978,60.72639299564852,Q9BY14,TEX101,Neurology_II,Unique Protein
OID30972,1170,0.004935735890974753,0.02688493213489021,0.854369479734525,0.9576356460704144,80.12542535334501,P24386,CHM,Neurology_II,Unique Protein
OID30973,1170,0.015706854653511626,0.026875234697386945,0.5590416422889087,0.8541445998462515,64.86248954890671,Q8IWP9,CCDC28A,Neurology_II,Unique Protein
OID30974,1170,0.011044838811561552,0.026111125093610507,0.6723790152920461,0.8830333719284589,123.69115386372759,P35556,FBN2,Neurology_II,Unique Protein
OID30975,1170,0.007994704713884191,0.026304010971703255,0.7612325355537468,0.9165187660343342,84.54303083015299,Q15735,INPP5J,Neurology_II,Unique Protein
OID30976,1170,-0.03726876136501076,0.02702266117721313,0.16811143640800633,0.8167689921326987,40.22050828411355,Q15398,DLGAP5,Neurology_II,Unique Protein
OID30977,1170,0.02216687025426997,0.026315797992611942,0.39977236387762394,0.8236657833631029,40.34752846239291,Q13002,GRIK2,Neurology_II,Unique Protein
OID30978,1170,-0.028475354449419003,0.0276085329638323,0.30257160803969757,0.8167689921326987,51.06356840325789,Q9BX66,SORBS1,Neurology_II,Unique Protein
OID30979,1170,-0.025140137279207796,0.026471314437227767,0.34245791284655747,0.8174883461721458,41.29457192257164,Q07617,SPAG1,Neurology_II,Unique Protein
OID30980,1170,-0.03046554623487869,0.026391597379147765,0.24859022953304755,0.8167689921326987,47.44762527663121,Q8WWM7,ATXN2L,Neurology_II,Unique Protein
OID30981,1170,0.02062818150290124,0.026216304066305186,0.43153441907162005,0.8351393352224499,115.54783104711288,P48431,SOX2,Neurology_II,Unique Protein
OID30982,1170,0.0012325388225739484,0.026758782211861874,0.9632695514140474,0.9925518081610871,47.4389453276056,Q9BZJ3,TPSD1,Neurology_II,Unique Protein
OID30983,1170,-0.02551788991374316,0.026855537134933022,0.34221485013790487,0.8174883461721458,61.301751742255064,Q9NPD7,NRN1,Neurology_II,Unique Protein
OID30984,1170,-0.04815519176839688,0.03341407471831359,0.14981032500313163,0.8167689921326987,41.72085291530261,A6NFN3,RBFOX3,Neurology_II,Unique Protein
OID30985,1170,-0.034725918989143276,0.027340952962728145,0.20430365450222338,0.8167689921326987,84.82691353504936,Q96JB5,CDK5RAP3,Neurology_II,Unique Protein
OID30986,1170,-0.014724570603836808,0.028651347970851407,0.6074049506335488,0.8624289675682237,43.62247521894179,O60662,KLHL41,Neurology_II,Unique Protein
OID30987,1170,-0.015217714285928633,0.028308454438459127,0.5909794520135758,0.8624289675682237,47.78815666398994,Q9HCY8,S100A14,Neurology_II,Unique Protein
OID30988,1170,-0.040614423653765656,0.02672940263297058,0.12892006001633238,0.8167689921326987,51.43148686648341,P08651,NFIC,Neurology_II,Unique Protein
OID30989,1170,-0.01746532014715356,0.02652364401858293,0.5103607971320163,0.8419087614459513,58.50056640743191,Q9UM54,MYO6,Neurology_II,Unique Protein
OID30990,1170,0.027444789399117136,0.02933557045823419,0.34970315413672726,0.8189698298950987,40.8274882620683,Q96QH8,SPACA5_SPACA5B,Neurology_II,Unique Protein
OID30991,1170,-0.002755289721751933,0.026427185287186152,0.916981458636789,0.9746679285801215,48.24218908756514,Q8WVC0,LEO1,Neurology_II,Unique Protein
OID30992,1170,-0.006512036764510895,0.026678243147726464,0.8072004655093581,0.9361381477367622,48.743437197703734,P12319,FCER1A,Neurology_II,Unique Protein
OID30993,1170,5.706786738133572e-4,0.02672472758951181,0.982967006822226,0.9986584897475914,38.13498163042822,O60469,DSCAM,Neurology_II,Unique Protein
OID30994,1170,-0.03127383120608703,0.027608046886725884,0.25754295446283926,0.8167689921326987,78.03016895389207,O15013,ARHGEF10,Neurology_II,Unique Protein
OID30995,1170,-0.02973599425107134,0.025526224563672758,0.2442932020927803,0.8167689921326987,47.74869542593682,P04808,RLN1,Neurology_II,Unique Protein
OID30996,1170,-0.01440061495154014,0.026746577371467715,0.590398469036536,0.8624289675682237,61.7449368227738,O75592,MYCBP2,Neurology_II,Unique Protein
OID30997,1170,0.014519043780435713,0.028956132078703564,0.6161749368022519,0.8669619254236712,44.74186619789463,Q9NXH3,PPP1R14D,Neurology_II,Unique Protein
OID30998,868,0.05245342543062764,0.031794167447921254,0.09935798818042375,0.815269922750913,89.34309675358668,Q15102,PAFAH1B3,Neurology_II,Unique Protein
OID30999,1170,-0.021587479484958788,0.027133495136704766,0.42642723432954766,0.8300862040290737,62.947524365165776,O43665,RGS10,Neurology_II,Unique Protein
OID31000,1170,-0.020433589765646513,0.026857694154217262,0.4469268037457834,0.839442629011978,46.29017448426445,Q9UQ16,DNM3,Neurology_II,Unique Protein
OID31001,1170,-0.032435326263057764,0.026134200147734658,0.21481950554687637,0.8167689921326987,33.90090355914418,Q8IVM0,CCDC50,Neurology_II,Unique Protein
OID31002,1170,-0.03571722815528829,0.028337657162337604,0.20777511936427412,0.8167689921326987,37.37457805775211,B2RUY7,VWC2L,Neurology_II,Unique Protein
OID31003,1170,-0.02490385805237685,0.026886423081040074,0.354504447369414,0.819280188807901,63.316617689490165,Q15366,PCBP2,Neurology_II,Unique Protein
OID31004,1170,-0.019625339204540487,0.027628211860365747,0.47763924320126205,0.839442629011978,40.698405935671076,P22102,GART,Neurology_II,Unique Protein
OID31005,1170,0.005092446385507133,0.026146515080618188,0.8456107149864945,0.9536352351027261,46.986547238081684,A8MVW0,FAM171A2,Neurology_II,Unique Protein
OID31006,1170,-0.012637425620491215,0.027136987554082892,0.6415255422171624,0.8730464906803291,47.63058448292579,Q6ZVN8,HJV,Neurology_II,Unique Protein
OID31007,1170,-0.005691069818993663,0.02624415813146607,0.8283629907979435,0.9442056256343705,46.3851834476498,Q07021,C1QBP,Neurology_II,Unique Protein
OID31008,1170,-0.016709886630428123,0.02653661472359178,0.5290213791091427,0.8498125890996633,34.50184819023463,O95467,GNAS,Neurology_II,Unique Protein
OID31009,1170,-0.02690798320846483,0.027212658967889127,0.3229670933871668,0.8167689921326987,90.45030019471376,O75167,PHACTR2,Neurology_II,Unique Protein
OID31010,1170,-0.013968156311263302,0.02680062784649839,0.6023363996158232,0.8624289675682237,72.4869827196055,O60869,EDF1,Neurology_II,Unique Protein
OID31011,1170,-0.015584005354025585,0.0273549166576148,0.5689947030938256,0.8551806975234133,62.83090966609585,Q96A00,PPP1R14A,Neurology_II,Unique Protein
OID31012,1170,-0.009736862428704295,0.026540639871362966,0.7137863519676979,0.9032054857903725,43.51075538502403,Q14151,SAFB2,Neurology_II,Unique Protein
OID31013,1170,0.049399006342924934,0.030048288831475915,0.10045214346756633,0.815269922750913,37.86039965398408,Q5T848,GPR158,Neurology_II,Unique Protein
OID31015,1170,-0.014769100788663236,0.026976738058459574,0.5841583896806679,0.8619358773531511,40.68205893335211,Q86YD3,TMEM25,Neurology_II,Unique Protein
OID31016,1170,-0.02494833700342499,0.026755941265187492,0.3513043743263813,0.8189698298950987,60.21757866377927,Q15714,TSC22D1,Neurology_II,Unique Protein
OID31017,1170,-0.034136540663785284,0.02738959865601921,0.21289625193183834,0.8167689921326987,74.00276548946577,Q9H6Q3,SLA2,Neurology_II,Unique Protein
OID31018,1170,-0.011120601996308764,0.02672844976697304,0.6774447367684624,0.8863791251451278,58.45901181442852,O95202,LETM1,Neurology_II,Unique Protein
OID31019,868,-0.017625093733898832,0.03181674336055379,0.5797546149337787,0.8604218878652127,64.26587214718302,O95295,SNAPIN,Neurology_II,Unique Protein
OID31020,1170,0.08025249684259018,0.028137119313121784,0.0044195823229556475,0.41672384290320513,36.44598499101448,Q8N967,LRTM2,Neurology_II,Unique Protein
OID31021,1170,-0.024578778555335846,0.027311208006180372,0.368334159821029,0.819280188807901,72.70328079098596,P30419,NMT1,Neurology_II,Unique Protein
OID31022,1170,-0.012374031168398747,0.027267736090812452,0.650060188286426,0.8757867604412594,127.0384242299438,O43432,EIF4G3,Neurology_II,Unique Protein
OID31023,1170,-0.015787285437993948,0.026679539670641985,0.5541426519296085,0.8541445998462515,39.45327656692961,Q13084,MRPL28,Neurology_II,Unique Protein
OID31024,1170,-0.02454517430386783,0.02731378940344088,0.3690342996509737,0.819280188807901,61.035735529060574,P53367,ARFIP1,Neurology_II,Unique Protein
OID31025,1170,-0.03967557263003965,0.026136365470208832,0.12928374760732803,0.8167689921326987,44.822807033290985,Q9UH03,SEPTIN3,Neurology_II,Unique Protein
OID31026,1170,-0.02548259919705241,0.02698131037353194,0.3451362163030268,0.8189698298950987,56.50618592117465,Q08378,GOLGA3,Neurology_II,Unique Protein
OID31027,1170,-0.004370800005038638,0.0272497160817943,0.8725957331453603,0.9617636983347996,84.7548925978922,O75792,RNASEH2A,Neurology_II,Unique Protein
OID31028,1170,-0.01155182183292338,0.026984854391080434,0.6686691127221636,0.8830333719284589,70.28583982451825,Q9H6H4,REEP4,Neurology_II,Unique Protein
OID31029,1170,-0.022554703422511754,0.027293902844402865,0.4087689524107613,0.8236657833631029,64.671688996667,Q9H777,ELAC1,Neurology_II,Unique Protein
OID31030,1170,-0.015922999500702667,0.02700628349652029,0.5555723133645495,0.8541445998462515,72.49008351225322,Q8WWV3,RTN4IP1,Neurology_II,Unique Protein
OID31031,1170,-0.041748979710072846,0.02733755728858654,0.12699479092885976,0.8167689921326987,48.40015585924225,P51687,SUOX,Neurology_II,Unique Protein
OID31032,1170,-0.01999139864592024,0.02798404430192791,0.47513374251993346,0.839442629011978,45.946758633394715,Q6UWW0,LCN15,Neurology_II,Unique Protein
OID31033,1170,0.020233099151896854,0.02686381201388236,0.4515000908081762,0.839442629011978,98.71970317247974,Q96PE7,MCEE,Neurology_II,Unique Protein
OID31034,1170,-0.01949215368813393,0.027081170829191904,0.4718142476387973,0.839442629011978,79.13570374756323,Q96I25,RBM17,Neurology_II,Unique Protein
OID31035,1170,-0.029245798010598244,0.02717820694429717,0.2821192629166471,0.8167689921326987,43.29924062301209,O43776,NARS1,Neurology_II,Unique Protein
OID31036,1170,-0.020539776560439836,0.026985852940161946,0.4467347046560669,0.839442629011978,65.05491431773669,Q14197,MRPL58,Neurology_II,Unique Protein
OID31037,1170,-0.026288135148864956,0.02664807048561627,0.32409874956235396,0.8167689921326987,51.944293318769354,Q9BUJ2,HNRNPUL1,Neurology_II,Unique Protein
OID31038,1170,-0.02884150658434426,0.02611087256788958,0.2695733548516799,0.8167689921326987,33.44629242325841,Q01826,SATB1,Neurology_II,Unique Protein
OID31039,1170,-0.026370697466578615,0.027094587904814248,0.3306174202905017,0.8167689921326987,75.04588099290388,P54284,CACNB3,Neurology_II,Unique Protein
OID31040,1170,-0.009871652129124392,0.026899768026847935,0.7137021371721383,0.9032054857903725,78.02712678228308,Q5JSP0,FGD3,Neurology_II,Unique Protein
OID31041,1170,-0.035755504885049846,0.026598984298204505,0.17913485000667323,0.8167689921326987,51.421462000801824,Q9NWU2,GID8,Neurology_II,Unique Protein
OID31042,1170,-0.015398270320050155,0.02709500214687521,0.5699377021671836,0.855638368482115,54.589568003002384,Q8IWQ3,BRSK2,Neurology_II,Unique Protein
OID31043,1170,-0.02603572972823787,0.027083072096373086,0.3365890907009593,0.8167689921326987,55.90667652783243,O94830,DDHD2,Neurology_II,Unique Protein
OID31044,1170,-0.022256951945040133,0.03181042615517904,0.4842719494085368,0.8403999055848999,36.75952467277848,Q9BUP0,EFHD1,Neurology_II,Unique Protein
OID31045,1170,0.04072708392107797,0.026057317478183968,0.11833226282157208,0.8167689921326987,36.81753685499623,Q9NPG4,PCDH12,Neurology_II,Unique Protein
OID31047,1170,-0.029086527433764352,0.0270142340931928,0.2818351404435143,0.8167689921326987,60.80366892252639,P51649,ALDH5A1,Neurology_II,Unique Protein
OID31048,1170,-0.004441326370570376,0.02689773664215624,0.8688793675722435,0.9617636983347996,28.620367862533147,P04439,HLA-A,Neurology_II,Unique Protein
OID31049,1170,0.008219885539832682,0.026291987143606997,0.7546120615530131,0.9148154997953333,46.5194145197246,Q9BXI9,C1QTNF6,Neurology_II,Unique Protein
OID31051,1170,0.03154161218661845,0.02799241166542093,0.26006569751603525,0.8167689921326987,45.91250127623721,P29377,S100G,Neurology_II,Unique Protein
OID31052,1170,-0.01911973615228709,0.027099950836033785,0.48062546730467637,0.839442629011978,90.40599340006081,P31751,AKT2,Neurology_II,Unique Protein
OID31053,1170,-0.011150854897819917,0.026631231619116052,0.6755037502804331,0.8850279973418672,53.17674582895876,P68400,CSNK2A1,Neurology_II,Unique Protein
OID31054,1130,-0.03433192905866093,0.027124193948736164,0.2058750593794843,0.8167689921326987,70.94792710859649,P61764,STXBP1,Neurology_II,Unique Protein
OID31055,1170,-0.02324374891121823,0.02694224924987958,0.38846862036229246,0.8232644934117589,68.05409474049803,Q9BZE9,ASPSCR1,Neurology_II,Unique Protein
