OlinkID,epvs_basalganglia_1_nobs,epvs_basalganglia_1_beta,epvs_basalganglia_1_se,epvs_basalganglia_1_pvalue,epvs_basalganglia_1_fdr,cv_percent,UniProt,Assay,Panel,Retain
OID30264,906,-0.027743775273122755,0.03015096141814972,0.357739022824786,0.9987500805629036,34.40844184435818,P07492,GRP,Cardiometabolic_II,Unique Protein
OID30265,906,0.03475942577647631,0.029852248843570656,0.24458331615661494,0.9987500805629036,43.1158212987576,P21754,ZP3,Cardiometabolic_II,Unique Protein
OID30266,906,-0.020963723438960833,0.030180347135265125,0.48747909133330203,0.9987500805629036,25.852328586706513,P07098,LIPF,Cardiometabolic_II,Unique Protein
OID30267,906,-0.0025548143280870986,0.030263841192557987,0.9327431735180863,0.9987500805629036,41.36816308187707,Q9H3K6,BOLA2_BOLA2B,Cardiometabolic_II,Unique Protein
OID30268,906,-0.011230153946493052,0.030055375967402754,0.7087552431261861,0.9987500805629036,70.61812195656549,Q16621,NFE2,Cardiometabolic_II,Unique Protein
OID30269,906,-0.018625766081372057,0.02971044144471923,0.5308802489064335,0.9987500805629036,47.49383510055215,O94979,SEC31A,Cardiometabolic_II,Unique Protein
OID30270,906,-0.0495781924728632,0.03009986537397767,0.09988808031231967,0.9987500805629036,62.48817079647527,P20042,EIF2S2,Cardiometabolic_II,Unique Protein
OID30271,906,0.03484987924402339,0.029790373732535822,0.24238190321795677,0.9987500805629036,33.36679351050404,Q9UJ70,NAGK,Cardiometabolic_II,Unique Protein
OID30272,906,-0.006904172967545602,0.030115610042479753,0.8187232714658916,0.9987500805629036,62.43155059593427,O95825,CRYZL1,Cardiometabolic_II,Unique Protein
OID30273,906,-0.05715164067566706,0.031078472475524033,0.06625835302456243,0.9987500805629036,13.350954633070073,Q6UWR7,ENPP6,Cardiometabolic_II,Unique Protein
OID30274,906,-0.0036464621467914593,0.03024591507435533,0.9040665656648816,0.9987500805629036,68.89490656753941,Q9BV79,MECR,Cardiometabolic_II,Unique Protein
OID30275,906,0.0029331975354035264,0.0305203940239084,0.9234580500556326,0.9987500805629036,19.277694404790072,Q6UY14,ADAMTSL4,Cardiometabolic_II,Unique Protein
OID30276,906,0.019663561405960615,0.03684649013707737,0.5937097511592135,0.9987500805629036,18.330217174236203,Q5FWE3,PRRT3,Cardiometabolic_II,Unique Protein
OID30277,906,0.014127122011568231,0.03174173411161686,0.6563820307662969,0.9987500805629036,19.016275888973382,Q8IWT1,SCN4B,Cardiometabolic_II,Unique Protein
OID30278,906,-0.04888767191844906,0.02922086043328456,0.09467320681342033,0.9987500805629036,29.693953948016077,Q9HB40,SCPEP1,Cardiometabolic_II,Unique Protein
OID30279,906,-0.0036975377940412007,0.03243099262238877,0.9092537912347769,0.9987500805629036,35.43399036353782,Q96DR5,BPIFA2,Cardiometabolic_II,Unique Protein
OID30280,906,0.0313390152933207,0.029398905289657065,0.286718042729053,0.9987500805629036,15.180788518159044,P07942,LAMB1,Cardiometabolic_II,Unique Protein
OID30281,906,-0.026438387434360146,0.030659543518648413,0.38874441912037117,0.9987500805629036,16.547162733953197,Q8NFL0,B3GNT7,Cardiometabolic_II,Unique Protein
OID30282,906,-0.06595870382046858,0.031525794169931703,0.036704111386175735,0.9987500805629036,23.40168362337819,P01189,POMC,Cardiometabolic_II,Unique Protein
OID30283,906,0.0025652212162056744,0.029787308082841107,0.9313921741167113,0.9987500805629036,59.04607959117204,Q7L266,ASRGL1,Cardiometabolic_II,Unique Protein
OID30284,906,0.051246741201576754,0.029756341181743376,0.08538082521783179,0.9987500805629036,24.05437265554422,P50914,RPL14,Cardiometabolic_II,Unique Protein
OID30285,906,-0.008314369217087112,0.03012977126775327,0.7826494659960096,0.9987500805629036,49.70732811761387,P09543,CNP,Cardiometabolic_II,Unique Protein
OID30286,906,-0.02518281926093729,0.030376095729234092,0.4073089003078053,0.9987500805629036,26.29291886441814,P02458,COL2A1,Cardiometabolic_II,Unique Protein
OID30287,906,-0.03674051147908973,0.030432752072870967,0.227651574215754,0.9987500805629036,74.9526303726227,Q24JP5,TMEM132A,Cardiometabolic_II,Unique Protein
OID30288,906,-0.00229197556048632,0.030462340775322023,0.9400410683408733,0.9987500805629036,30.39779774304785,P09681,GIP,Cardiometabolic_II,Unique Protein
OID30289,906,0.011691977641021346,0.031401448157463735,0.7097298547650757,0.9987500805629036,54.769335649402194,Q9UBQ7,GRHPR,Cardiometabolic_II,Unique Protein
OID30290,906,0.010503418313474996,0.029189104644104066,0.7190524565586391,0.9987500805629036,55.15945171227119,Q9BVM4,GGACT,Cardiometabolic_II,Unique Protein
OID30291,906,0.006591515099978227,0.028871088492290784,0.8194592118812932,0.9987500805629036,38.3519036931161,P33681,CD80,Cardiometabolic_II,Unique Protein
OID30292,906,0.012756350516123567,0.0307077327497795,0.677941375064914,0.9987500805629036,52.8645718164142,Q12982,BNIP2,Cardiometabolic_II,Unique Protein
OID30293,906,0.039333784949004504,0.03042952744978956,0.19648062069643268,0.9987500805629036,32.60329299338739,Q96DC8,ECHDC3,Cardiometabolic_II,Unique Protein
OID30294,906,-0.017725973981195194,0.029897996578605233,0.5534119855029755,0.9987500805629036,59.81914788358217,Q8TCD5,NT5C,Cardiometabolic_II,Unique Protein
OID30295,906,-0.042547253288566705,0.03511320694182785,0.225944695910893,0.9987500805629036,45.738161543066305,Q7Z7M9,GALNT5,Cardiometabolic_II,Unique Protein
OID30296,906,-0.017066169726677512,0.03339262272567079,0.6094254204148704,0.9987500805629036,39.83633117534679,Q00872,MYBPC1,Cardiometabolic_II,Unique Protein
OID30297,906,-0.0366187946803291,0.03139641937999381,0.2437929173486711,0.9987500805629036,35.328439612945644,Q14914,PTGR1,Cardiometabolic_II,Unique Protein
OID30298,906,-0.001893948798076809,0.032957166775595965,0.9541861965889584,0.9987500805629036,29.89157376094943,Q6UW49,SPESP1,Cardiometabolic_II,Unique Protein
OID30299,906,0.04822031137889558,0.03319283310588324,0.1466528614705837,0.9987500805629036,31.033072823539577,P51511,MMP15,Cardiometabolic_II,Unique Protein
OID30300,906,0.02401337333325949,0.029402226110042534,0.41430874430946485,0.9987500805629036,32.45934600066238,P08138,NGFR,Cardiometabolic_II,Unique Protein
OID30301,906,0.014383261710543223,0.03680990872977634,0.6960804032628887,0.9987500805629036,58.633585284234336,P15502,ELN,Cardiometabolic_II,Unique Protein
OID30302,906,-0.014187957199455342,0.02967394510386603,0.6326770023987536,0.9987500805629036,43.8999272730749,Q8NDI1,EHBP1,Cardiometabolic_II,Unique Protein
OID30303,906,-0.0013429040305589087,0.030318008764302462,0.964680106044294,0.9987500805629036,36.34432121140778,O43681,GET3,Cardiometabolic_II,Unique Protein
OID30304,906,-0.009568634231613747,0.02970153787225118,0.7474079919763666,0.9987500805629036,60.67250468384522,O75223,GGCT,Cardiometabolic_II,Unique Protein
OID30305,906,-0.011356272113912023,0.03239081491755451,0.7259707704588216,0.9987500805629036,37.520994441568156,O43405,COCH,Cardiometabolic_II,Unique Protein
OID30306,906,0.009108237112651128,0.029458354089621323,0.7572496364150321,0.9987500805629036,30.622423272278333,Q9Y2E5,MAN2B2,Cardiometabolic_II,Unique Protein
OID30307,906,-0.0017375558302275163,0.029689170825321878,0.9533437536926197,0.9987500805629036,39.92936470587371,P02008,HBZ,Cardiometabolic_II,Unique Protein
OID30308,906,0.00903001744509827,0.030496225847533653,0.767221131148176,0.9987500805629036,65.21350743961594,P23919,DTYMK,Cardiometabolic_II,Unique Protein
OID30309,906,0.030464850522726992,0.0305841350082101,0.3194742368638177,0.9987500805629036,37.24991434218148,Q7Z304,MAMDC2,Cardiometabolic_II,Unique Protein
OID30310,906,-0.010522813560202734,0.030997335746437912,0.7343327301208494,0.9987500805629036,37.54208597972672,P78539,SRPX,Cardiometabolic_II,Unique Protein
OID30311,906,0.008123892872109675,0.03369512461508191,0.8095335596189527,0.9987500805629036,34.086384430970845,Q8N4F0,BPIFB2,Cardiometabolic_II,Unique Protein
OID30312,906,0.022511212551216724,0.02964217014659287,0.44779663766777267,0.9987500805629036,36.318542095487096,P54687,BCAT1,Cardiometabolic_II,Unique Protein
OID30313,906,-0.03469276118096017,0.02995108753736624,0.24704878803914007,0.9987500805629036,81.9346629270779,Q969H8,MYDGF,Cardiometabolic_II,Unique Protein
OID30314,906,0.003288133258391093,0.029364094605644042,0.9108662528415896,0.9987500805629036,79.86367323441942,Q96EM0,L3HYPDH,Cardiometabolic_II,Unique Protein
OID30315,906,-0.04951664550126859,0.029985889805447433,0.09902605930224442,0.9987500805629036,35.2746198471421,Q9BXN1,ASPN,Cardiometabolic_II,Unique Protein
OID30316,906,0.016521003711074164,0.0296498327791835,0.5775291461235588,0.9987500805629036,26.40358896677605,Q13428,TCOF1,Cardiometabolic_II,Unique Protein
OID30317,906,-0.015784270066035104,0.029026302086078513,0.5867217458262015,0.9987500805629036,76.24323198219946,P14854,COX6B1,Cardiometabolic_II,Unique Protein
OID30318,906,-0.036581856491663775,0.032045508156828655,0.2539462681207283,0.9987500805629036,41.48526971080506,P16035,TIMP2,Cardiometabolic_II,Unique Protein
OID30319,906,-0.0068514657236655825,0.029665296537652982,0.8174001357293903,0.9987500805629036,47.37694751557334,P53674,CRYBB1,Cardiometabolic_II,Unique Protein
OID30320,906,0.0011091392586361178,0.03170196110383413,0.9720984392903519,0.9987500805629036,45.429142187402746,O14960,LECT2,Cardiometabolic_II,Unique Protein
OID30321,906,0.0018214631937316674,0.030032349382118042,0.9516516292221666,0.9987500805629036,49.13481596563833,O14933,UBE2L6,Cardiometabolic_II,Unique Protein
OID30322,906,-0.010171474636924038,0.032444729704882616,0.7539735621974571,0.9987500805629036,34.38300296928698,Q8N436,CPXM2,Cardiometabolic_II,Unique Protein
OID30323,906,-0.03388606077867533,0.030032532014146053,0.2594943766544338,0.9987500805629036,67.104030124961,Q13442,PDAP1,Cardiometabolic_II,Unique Protein
OID30324,906,0.03220136407766865,0.032442195425106596,0.3211879389055357,0.9987500805629036,34.48916665818811,P23467,PTPRB,Cardiometabolic_II,Unique Protein
OID30325,906,0.010090349423478563,0.03003224112742443,0.7369627383930296,0.9987500805629036,97.49878732888958,O75154,RAB11FIP3,Cardiometabolic_II,Unique Protein
OID30326,906,0.03489224136990982,0.030000003744654204,0.24511310817698131,0.9987500805629036,31.584496231911157,Q6NUS6,TCTN3,Cardiometabolic_II,Unique Protein
OID30327,906,-0.0035166554753475886,0.03000611335712335,0.9067297993305011,0.9987500805629036,52.38354574441158,Q96FZ7,CHMP6,Cardiometabolic_II,Unique Protein
OID30328,906,-0.0021960514543346446,0.031150519435881104,0.9438131825373232,0.9987500805629036,36.3907702310324,P98161,PKD1,Cardiometabolic_II,Unique Protein
OID30329,906,0.032131449801700705,0.032717981852746436,0.3263325351374413,0.9987500805629036,38.72719014895358,Q9BXD5,NPL,Cardiometabolic_II,Unique Protein
OID30330,906,0.02123194627481252,0.03410338861681466,0.5337238410882259,0.9987500805629036,41.949466756531024,Q9P2J2,IGSF9,Cardiometabolic_II,Unique Protein
OID30331,906,0.0017230506426926238,0.02963446105478985,0.9536474823953374,0.9987500805629036,69.39708363542532,Q9BW04,SARG,Cardiometabolic_II,Unique Protein
OID30332,906,0.02532178899135431,0.03316787957869906,0.44540287573091086,0.9987500805629036,39.312261099144294,Q8WWV6,FCAMR,Cardiometabolic_II,Unique Protein
OID30333,906,0.007094215249123232,0.033167116080018516,0.830679792340667,0.9987500805629036,41.338458424874574,O75711,SCRG1,Cardiometabolic_II,Unique Protein
OID30334,906,0.0068065042631676766,0.03403680815512286,0.8415462737696889,0.9987500805629036,38.4699306382525,Q6UXI7,VIT,Cardiometabolic_II,Unique Protein
OID30335,906,0.0025320234908921685,0.029639968577434242,0.9319420794018416,0.9987500805629036,91.63475701840757,P29692,EEF1D,Cardiometabolic_II,Unique Protein
OID30336,906,-2.2562939614781556e-4,0.030906324289820673,0.9941768000517519,0.9987500805629036,59.32290464786644,Q9NQR4,NIT2,Cardiometabolic_II,Unique Protein
OID30337,906,-0.03783307569155171,0.028773707921752222,0.18890170865761843,0.9987500805629036,34.38893691021179,Q9BQS7,HEPH,Cardiometabolic_II,Unique Protein
OID30338,906,0.03496332349247314,0.030815554541000444,0.25685057601270983,0.9987500805629036,35.07108155379716,Q9H3S4,TPK1,Cardiometabolic_II,Unique Protein
OID30339,906,0.008461120955921195,0.030048256870968182,0.7783280896679671,0.9987500805629036,130.02679694806844,Q96C24,SYTL4,Cardiometabolic_II,Unique Protein
OID30340,906,0.002607062485582609,0.030037794250514786,0.9308559129781944,0.9987500805629036,63.774070874587196,O60234,GMFG,Cardiometabolic_II,Unique Protein
OID30341,906,0.008360086978562527,0.029771050603992828,0.7789198250817309,0.9987500805629036,42.811988550013865,P51688,SGSH,Cardiometabolic_II,Unique Protein
OID30342,906,-0.0053120572153435444,0.030515770130072797,0.8618457440749767,0.9987500805629036,67.00715513885001,Q969X0,RILPL2,Cardiometabolic_II,Unique Protein
OID30343,906,0.006152029197143296,0.031685930825039545,0.8460979551720089,0.9987500805629036,41.6267275160664,P23471,PTPRZ1,Cardiometabolic_II,Unique Protein
OID30344,906,-0.013424425351612654,0.029172981003890958,0.6455099559240549,0.9987500805629036,56.58324889865496,P52209,PGD,Cardiometabolic_II,Unique Protein
OID30345,906,0.006963616998442164,0.031306621625275574,0.8240284226654176,0.9987500805629036,34.65249496973479,P32320,CDA,Cardiometabolic_II,Unique Protein
OID30346,906,0.018265760879528477,0.03043173875603527,0.548512962957686,0.9987500805629036,39.78622064770185,Q6PI73,LILRA6,Cardiometabolic_II,Unique Protein
OID30347,906,0.009536337120206552,0.029683832039120773,0.748086517574831,0.9987500805629036,30.691160237092863,P08582,MELTF,Cardiometabolic_II,Unique Protein
OID30348,906,-0.021627524556787507,0.032144894891726256,0.5012416771394386,0.9987500805629036,30.095730778992476,Q96MK3,FAM20A,Cardiometabolic_II,Unique Protein
OID30349,906,-0.0042596948813138635,0.03098005758524059,0.8906685114967166,0.9987500805629036,28.38562756127005,Q8IZF2,ADGRF5,Cardiometabolic_II,Unique Protein
OID30350,906,-0.0072419223372988,0.02923548776849615,0.8044163265660778,0.9987500805629036,39.16091623377331,P49593,PPM1F,Cardiometabolic_II,Unique Protein
OID30351,906,0.0325106790167906,0.03433817119258484,0.34400983789307893,0.9987500805629036,53.38619129438423,P05413,FABP3,Cardiometabolic_II,Unique Protein
OID30352,906,0.018982471751705275,0.0312236912675804,0.5433761800197758,0.9987500805629036,60.485557747736216,Q9UBR1,UPB1,Cardiometabolic_II,Unique Protein
OID30353,906,0.008487439009749447,0.029842008627238008,0.776160921521531,0.9987500805629036,55.33926670020547,Q15388,TOMM20,Cardiometabolic_II,Unique Protein
OID30354,906,0.01641561862193753,0.029830727592831317,0.5822579469586905,0.9987500805629036,72.46616924002171,O00194,RAB27B,Cardiometabolic_II,Unique Protein
OID30355,906,-0.0362335805410384,0.02965778135447327,0.22213825387522218,0.9987500805629036,51.369991307286334,Q6ZMM2,ADAMTSL5,Cardiometabolic_II,Unique Protein
OID30356,906,7.071826249727297e-4,0.02926042262547286,0.9807236012416385,0.9987500805629036,89.03182092438993,P45954,ACADSB,Cardiometabolic_II,Unique Protein
OID30357,906,-0.01636137641149842,0.028927202404061384,0.5718057129126903,0.9987500805629036,59.00637546699272,P61026,RAB10,Cardiometabolic_II,Unique Protein
OID30358,906,-0.03453947634374781,0.0289367407562414,0.23294681533513997,0.9987500805629036,23.57880667584784,P62072,TIMM10,Cardiometabolic_II,Unique Protein
OID30359,906,-0.014586858519890188,0.029574940433822364,0.6219818817604608,0.9987500805629036,53.38882756621197,P07093,SERPINE2,Cardiometabolic_II,Unique Protein
OID30360,906,-0.014139909285245618,0.029924980720191736,0.6366780836749417,0.9987500805629036,60.79484582358909,Q7Z7K0,CMC1,Cardiometabolic_II,Unique Protein
OID30361,906,-0.0032914809870686827,0.02949763786652055,0.9111781439863222,0.9987500805629036,38.69701072244917,Q96AG4,LRRC59,Cardiometabolic_II,Unique Protein
OID30362,906,0.029277166529198706,0.029902562170478007,0.3278055756764804,0.9987500805629036,39.665536950357605,P40199,CEACAM6,Cardiometabolic_II,Unique Protein
OID30363,906,0.011013683572361434,0.0304027600508712,0.7172448282029904,0.9987500805629036,196.8712803506886,P16410,CTLA4,Cardiometabolic_II,Unique Protein
OID30364,906,0.02209999787087743,0.044695313985080434,0.6211049451001929,0.9987500805629036,115.72023330971194,P07288,KLK3,Cardiometabolic_II,Unique Protein
OID30365,906,-0.016056898979890936,0.02982491319710374,0.5904557624587294,0.9987500805629036,44.40759787397535,Q6H9L7,ISM2,Cardiometabolic_II,Unique Protein
OID30366,906,-0.026421619442800647,0.02861506142880854,0.3560785668736791,0.9987500805629036,46.55181468654345,Q9Y303,AMDHD2,Cardiometabolic_II,Unique Protein
OID30367,906,0.0034185081704472577,0.030953032253657187,0.9120840829789587,0.9987500805629036,39.77317511334009,P13796,LCP1,Cardiometabolic_II,Unique Protein
OID30369,906,-0.036302955360950746,0.030331991462359514,0.23168446308004184,0.9987500805629036,93.49932733241286,P02730,SLC4A1,Cardiometabolic_II,Unique Protein
OID30370,906,3.778907964460192e-4,0.03192082253273787,0.9905572318567759,0.9987500805629036,32.10902887347131,Q86TH1,ADAMTSL2,Cardiometabolic_II,Unique Protein
OID30372,906,0.02196925687752465,0.030310434865963194,0.4687613994496188,0.9987500805629036,34.09146516879132,P30046,DDT,Cardiometabolic_II,Unique Protein
OID30373,906,0.011368221849370527,0.030501980613720628,0.7094578149358126,0.9987500805629036,69.05528812668977,P23560,BDNF,Cardiometabolic_II,Unique Protein
OID30374,906,0.015476439617282428,0.03332962603020659,0.6425150410537119,0.9987500805629036,31.730243339553617,Q9NRR1,CYTL1,Cardiometabolic_II,Unique Protein
OID30375,906,-0.00519696832225859,0.02908385782365544,0.8582227729052794,0.9987500805629036,61.398469012498836,P13667,PDIA4,Cardiometabolic_II,Unique Protein
OID30376,906,-0.012340654191634597,0.030763958977899776,0.6884140018384515,0.9987500805629036,33.435964241374414,Q8N6C8,LILRA3,Cardiometabolic_II,Unique Protein
OID30377,906,-0.01386727595858358,0.03066613456321807,0.6512346750762693,0.9987500805629036,36.87014523965775,Q02817,MUC2,Cardiometabolic_II,Unique Protein
OID30378,906,0.026029596823137387,0.03255687183355149,0.42420859471180083,0.9987500805629036,37.61925759465408,P98095,FBLN2,Cardiometabolic_II,Unique Protein
OID30379,906,0.01674879250105682,0.030758735137714488,0.5862199854135106,0.9987500805629036,35.20241919352116,P02461,COL3A1,Cardiometabolic_II,Unique Protein
OID30380,906,0.018711377765230366,0.030500537269927602,0.5397188080017268,0.9987500805629036,35.19196637098172,P08575,PTPRC,Cardiometabolic_II,Unique Protein
OID30381,906,0.012603991538154792,0.03231480093038176,0.6966026064398576,0.9987500805629036,37.35622311505645,P13727,PRG2,Cardiometabolic_II,Unique Protein
OID30382,906,0.013568744581740445,0.029255207831917363,0.6429008363308824,0.9987500805629036,93.21304652837108,P35579,MYH9,Cardiometabolic_II,Unique Protein
OID30383,906,0.022056696962825032,0.0326421832203078,0.49940058564951995,0.9987500805629036,33.38634747699724,Q9Y2Y8,PRG3,Cardiometabolic_II,Unique Protein
OID30384,906,0.005721429334558579,0.029967897461695675,0.8486331970585198,0.9987500805629036,43.15205288549932,P32971,TNFSF8,Cardiometabolic_II,Unique Protein
OID30385,906,0.009750814051249234,0.03035482837148917,0.7481137139399521,0.9987500805629036,88.40505095064015,P30405,PPIF,Cardiometabolic_II,Unique Protein
OID30386,906,-0.007329928574540632,0.029778647708072904,0.8056254842128112,0.9987500805629036,66.84175211334575,Q6IBS0,TWF2,Cardiometabolic_II,Unique Protein
OID30387,906,-0.011764468449492565,0.03490617465868103,0.7361734124997266,0.9987500805629036,33.20745385093995,Q8N114,SHISA5,Cardiometabolic_II,Unique Protein
OID30388,906,0.015575850626764797,0.03095653686883404,0.6149825846131463,0.9987500805629036,35.83484612603628,O43280,TREH,Cardiometabolic_II,Unique Protein
OID30389,906,0.05409468767884958,0.033192444884748075,0.1035150475133271,0.9987500805629036,42.78562950730503,P02818,BGLAP,Cardiometabolic_II,Unique Protein
OID30390,906,0.037024385412761124,0.03450537362851957,0.28356238141381573,0.9987500805629036,27.373067854837462,P47972,NPTX2,Cardiometabolic_II,Unique Protein
OID30391,906,0.030706293458796857,0.0326429157856456,0.3471296820186899,0.9987500805629036,34.95724355527635,Q96NZ9,PRAP1,Cardiometabolic_II,Unique Protein
OID30393,906,-0.020144297854749298,0.03278715278065297,0.5391117226084297,0.9987500805629036,27.91603462481353,Q96CG8,CTHRC1,Cardiometabolic_II,Unique Protein
OID30394,906,-0.0023035515257760586,0.03156587352456907,0.9418417153227039,0.9987500805629036,42.28755018244209,Q9HCU0,CD248,Cardiometabolic_II,Unique Protein
OID30395,906,-0.07554147972896369,0.03131011937140916,0.016038101823237835,0.9987500805629036,43.385439518750566,Q9BYJ0,FGFBP2,Cardiometabolic_II,Unique Protein
OID30396,906,-0.013866678286847067,0.03292492200792062,0.6737402258209786,0.9987500805629036,35.30737350545169,P39059,COL15A1,Cardiometabolic_II,Unique Protein
OID30397,906,0.00987983671712684,0.03213223917480711,0.7585548286604549,0.9987500805629036,34.91524542633042,Q6UVK1,CSPG4,Cardiometabolic_II,Unique Protein
OID30398,906,0.019323307115145523,0.031011462352097077,0.5333781511306106,0.9987500805629036,32.54470986590297,Q6UWP8,SBSN,Cardiometabolic_II,Unique Protein
OID30399,906,0.015622401522395087,0.03158344800624843,0.6209779520263518,0.9987500805629036,77.62127185077274,O75339,CILP,Cardiometabolic_II,Unique Protein
OID30400,906,-0.02548903059036978,0.034495044184076534,0.46015255620746254,0.9987500805629036,47.5686423329355,P12277,CKB,Cardiometabolic_II,Unique Protein
OID30401,906,0.014428987139003115,0.03034757585826927,0.6345782706897432,0.9987500805629036,33.48904708114597,Q8WWQ8,STAB2,Cardiometabolic_II,Unique Protein
OID30402,906,-0.011308874213531132,0.03077128922945486,0.7133237492349135,0.9987500805629036,33.0090507002326,Q8TDY8,IGDCC4,Cardiometabolic_II,Unique Protein
OID30403,906,-0.011594039934927006,0.03210203005356007,0.7180644893129942,0.9987500805629036,49.64435668623236,P10645,CHGA,Cardiometabolic_II,Unique Protein
OID30404,906,0.010507402772282215,0.03224568904219163,0.7446115622900729,0.9987500805629036,34.22688887871699,P55000,SLURP1,Cardiometabolic_II,Unique Protein
OID30405,906,-0.04606829608506677,0.03006785383860174,0.12584456140310593,0.9987500805629036,38.4622818259719,Q9H2X3,CLEC4M,Cardiometabolic_II,Unique Protein
OID30406,906,0.005629303540670898,0.028844376788156746,0.8453115890683365,0.9987500805629036,33.562725282949636,Q9Y646,CPQ,Cardiometabolic_II,Unique Protein
OID30407,906,-0.06572120065242774,0.03219703394972499,0.04152556625034538,0.9987500805629036,36.106938064402506,Q04721,NOTCH2,Cardiometabolic_II,Unique Protein
OID30408,906,-0.015969021129232736,0.03131543133809544,0.6102201128984657,0.9987500805629036,34.721703702509394,O95965,ITGBL1,Cardiometabolic_II,Unique Protein
OID30409,906,-0.015890138121107535,0.030192934640191415,0.5988210753296119,0.9987500805629036,75.48927740415385,Q9Y251,HPSE,Cardiometabolic_II,Unique Protein
OID30410,906,-0.024181679296542916,0.030409478972927482,0.4267094463935167,0.9987500805629036,46.79351312218408,Q15063,POSTN,Cardiometabolic_II,Unique Protein
OID30411,906,0.001608380014632997,0.030652013240019243,0.9581642631622496,0.9987500805629036,35.17421198834208,P08217,CELA2A,Cardiometabolic_II,Unique Protein
OID30412,906,-0.02948204398426427,0.02961735256033688,0.3197988648406269,0.9987500805629036,25.51985185723505,Q9UQP3,TNN,Cardiometabolic_II,Unique Protein
OID30413,906,-0.003191699994234814,0.03430707012100068,0.9258981851162825,0.9987500805629036,37.29415393547567,P17900,GM2A,Cardiometabolic_II,Unique Protein
OID30414,906,-0.025615045568643465,0.029748776492143626,0.3894465482636702,0.9987500805629036,35.52277809642715,P37837,TALDO1,Cardiometabolic_II,Unique Protein
OID30415,906,-0.009175621076542262,0.029855285960460592,0.7586595930827387,0.9987500805629036,49.5562634169494,Q13510,ASAH1,Cardiometabolic_II,Unique Protein
OID30416,906,0.0011024640197232593,0.030477722584219706,0.9711527548965253,0.9987500805629036,29.944860050966238,P11279,LAMP1,Cardiometabolic_II,Unique Protein
OID30417,906,0.03245037477356086,0.030012393322593842,0.27988857959229235,0.9987500805629036,35.18542648873309,P17174,GOT1,Cardiometabolic_II,Unique Protein
OID30418,906,-0.015768085427173766,0.033298206087617806,0.6359437559498731,0.9987500805629036,40.44275956416008,P61916,NPC2,Cardiometabolic_II,Unique Protein
OID30419,906,-0.023989081468717418,0.029851081075390116,0.4218294895489336,0.9987500805629036,33.62356285574574,P07602,PSAP,Cardiometabolic_II,Unique Protein
OID20049,906,-0.032356611215223735,0.031887268564675,0.31051752691223616,0.9987500805629036,78.60695044982319,P16860,NPPB,Cardiometabolic,Unique Protein
OID20050,906,0.05462898164212727,0.029759352170270988,0.06673909151933483,0.9987500805629036,311.29948522394443,P19429,TNNI3,Cardiometabolic,Unique Protein
OID20051,906,-0.022102148533747524,0.029978444889577984,0.4611550148955149,0.9987500805629036,66.48361621567324,P61978,HNRNPK,Cardiometabolic,Unique Protein
OID20052,906,-0.0021089358403259518,0.03160049133959123,0.9468058196224602,0.9987500805629036,36.91908203166497,P17676,CEBPB,Cardiometabolic,Unique Protein
OID20053,906,-0.01592671591377252,0.02930236146612212,0.5869018973143105,0.9987500805629036,57.207610944286394,P08670,VIM,Cardiometabolic,Unique Protein
OID20054,906,0.046951856930627346,0.031575019176903585,0.13737303062170178,0.9987500805629036,98.85372414852532,O96017,CHEK2,Cardiometabolic,Unique Protein
OID20055,906,-0.02188544619490441,0.02818322567993911,0.437637012268134,0.9987500805629036,60.01101538724891,P34998,CRHR1,Cardiometabolic,Unique Protein
OID20056,906,-0.001482784025731925,0.029291958875155368,0.9596390790024689,0.9987500805629036,39.84566010821321,Q969D9,TSLP,Cardiometabolic,Unique Protein
OID20057,906,0.023586754877971832,0.029382181587677074,0.42233091047623494,0.9987500805629036,47.71858277457021,P55082,MFAP3,Cardiometabolic,Unique Protein
OID20058,906,-0.023043425507422444,0.029254798456368074,0.43109493530216625,0.9987500805629036,43.83545887045262,O95988,TCL1B,Cardiometabolic,Unique Protein
OID20059,906,-0.010424604124202463,0.028750893650628963,0.7170025900738628,0.9987500805629036,39.92789916482368,Q9NRD8,DUOX2,Cardiometabolic,Unique Protein
OID20061,906,-0.007284165555966666,0.030227577869031318,0.8096284487544844,0.9987500805629036,45.29065293666413,Q16619,CTF1,Cardiometabolic,Unique Protein
OID20062,906,0.012264743766411223,0.02981783482213352,0.6809358347963544,0.9987500805629036,64.1262381031371,P17516,AKR1C4,Cardiometabolic,Unique Protein
OID20063,906,0.07894810310007004,0.029128427059709323,0.006851527918424425,0.9987500805629036,66.16072871559078,Q9NRV9,HEBP1,Cardiometabolic,Unique Protein
OID20064,906,0.005658696136998147,0.029572444010327534,0.848295092656814,0.9987500805629036,329.5422427960925,P36952,SERPINB5,Cardiometabolic,Unique Protein
OID20065,906,0.008174554988932192,0.029589020927825564,0.7824053705263103,0.9987500805629036,93.6091914406214,P52789,HK2,Cardiometabolic,Unique Protein
OID20066,906,-0.05311434570673779,0.02891557147491952,0.06656364404656291,0.9987500805629036,53.84371338021378,P34947,GRK5,Cardiometabolic,Unique Protein
OID20067,906,0.005614322046219092,0.03003123198609135,0.8517431700368273,0.9987500805629036,28.550852979717085,Q96N03,VSTM2L,Cardiometabolic,Unique Protein
OID20068,906,-0.02490628085519563,0.030099840857126248,0.40820220668926677,0.9987500805629036,67.12125199053615,P31483,TIA1,Cardiometabolic,Unique Protein
